name,model,optim,logl,k,AIC,AICc,BIC,rf_r1,wrf_r1,treelength
PF04776,r5,inferredtree,-4967.2912,39,10012.5824,10039.9509,10131.0236,22,12.382657967699998,23.264090264200004
PF04776,poisson,optimizedtruetree,-4743.1738,39,9564.3477,9591.7161,9682.7889,0,3.2680408192000012,10.459694810100004
PF04776,r1,optimizedtruetree,-4382.4089,40,8844.8178,8873.8443,8966.2959,0,0.0,13.5463160499
PF04776,r2,optimizedtruetree,-4492.3113,59,9102.6226,9177.9418,9281.8028,0,7.654622596599999,21.129500364699997
PF04776,r3,optimizedtruetree,-4621.3372,59,9360.6743,9435.9935,9539.8545,0,3.3135682024,16.6447746667
PF04776,r4,optimizedtruetree,-4825.5202,39,9729.0404,9756.4089,9847.4816,0,6.101970479999999,19.540314208499996
PF04776,r5,optimizedtruetree,-4983.1241,39,10044.2482,10071.6166,10162.6894,0,10.7730468475,24.159714898799997
PF04909,poisson,inferredtree,-91000.2685,277,182554.5369,182895.2715,183826.8103,92,40.425695972300026,95.99539342480001
PF04909,r1,inferredtree,-85032.3043,297,170658.6086,171068.3586,172022.7428,0,0.0,121.72151463509998
PF04909,r2,inferredtree,-87723.9814,278,176003.9628,176347.9184,177280.8292,62,27.1980253329,133.20431139180002
PF04909,r3,inferredtree,-90246.5207,278,181049.0414,181392.9971,182325.9078,78,55.415368696399995,163.2749126563
PF04909,r4,inferredtree,-93031.2691,279,186620.5382,186967.7382,187901.9977,84,212.92378913949983,320.8070867905999
PF04909,r5,inferredtree,-95811.9589,278,192179.9178,192523.8734,193456.7842,92,228.0652513977,333.1405064859998
PF04909,poisson,optimizedtruetree,-91072.9934,277,182699.9869,183040.7214,183972.2602,0,27.028671336299986,97.4006112229
PF04909,r1,optimizedtruetree,-85032.3009,297,170658.6019,171068.3519,172022.7361,0,0.0,121.60536824160002
PF04909,r2,optimizedtruetree,-87781.6461,278,176119.2923,176463.2479,177396.1587,0,16.46027981940001,134.68914697579999
PF04909,r3,optimizedtruetree,-90331.1271,278,181218.2542,181562.2099,182495.1206,0,46.03574600090004,166.0065139493
PF04909,r4,optimizedtruetree,-93124.9846,279,186807.9692,187155.1692,188089.4287,0,201.52996460179997,321.8655099726001
PF04909,r5,optimizedtruetree,-95932.7802,278,192421.5604,192765.5161,193698.4268,0,216.03756980849994,335.9927654477002
PF04965,poisson,inferredtree,-4272.5838,41,8627.1675,8680.9800,8736.3685,4,8.6240898848,10.684067449000004
PF04965,r1,inferredtree,-3796.9375,42,7677.8750,7735.2083,7789.7394,0,0.0,18.4523315236
PF04965,r2,inferredtree,-3913.8950,60,7947.7900,8110.4567,8107.5964,10,6.9304471585,13.633596009700002
PF04965,r3,inferredtree,-4109.8179,42,8303.6359,8360.9692,8415.5003,10,22.876906690400002,39.476516659800005
PF04965,r4,inferredtree,-4262.2567,41,8606.5133,8660.3258,8715.7143,12,5.7210093311,15.263020392099998
PF04965,r5,inferredtree,-4418.7982,41,8919.5963,8973.4088,9028.7973,14,12.762997339999998,28.255007230999997
PF04965,poisson,optimizedtruetree,-4279.5019,41,8641.0038,8694.8163,8750.2048,0,7.919114553100003,10.82972593
PF04965,r1,optimizedtruetree,-3796.9374,42,7677.8749,7735.2082,7789.7393,0,0.0,18.5245909221
PF04965,r2,optimizedtruetree,-3918.4346,60,7956.8692,8119.5358,8116.6755,0,5.133692604,13.6670642017
PF04965,r3,optimizedtruetree,-4115.6669,42,8315.3339,8372.6672,8427.1983,0,20.5434435014,39.034468492100004
PF04965,r4,optimizedtruetree,-4274.5588,41,8631.1176,8684.9301,8740.3186,0,4.019211619699999,15.511950590199996
PF04965,r5,optimizedtruetree,-4432.5789,41,8947.1578,9000.9703,9056.3588,0,11.053963247599999,29.032469594699997
PF05000,poisson,inferredtree,-18648.8193,211,37719.6386,127183.6386,38356.2846,102,44.86728103880003,44.00537974600001
PF05000,r1,inferredtree,-16460.3928,212,33344.7855,123656.7855,33984.4489,0,0.0,75.63384066440003
PF05000,r2,inferredtree,-17082.4411,211,34586.8823,124050.8823,35223.5283,72,39.97781258789999,48.27813621730001
PF05000,r3,inferredtree,-17625.4213,211,35672.8425,125136.8425,36309.4886,88,37.638861345600034,57.18612895079999
PF05000,r4,inferredtree,-18172.4933,211,36766.9866,126230.9866,37403.6327,108,39.44272160110003,76.17013040509994
PF05000,r5,inferredtree,-18797.1666,211,38016.3333,127480.3333,38652.9793,110,54.30403847709998,96.41035062269995
PF05000,poisson,optimizedtruetree,-18722.3823,211,37866.7645,127330.7645,38503.4106,0,34.294232941400004,45.417295918800015
PF05000,r1,optimizedtruetree,-16460.3928,212,33344.7856,123656.7856,33984.4490,0,0.0,75.67631738940003
PF05000,r2,optimizedtruetree,-17120.4061,211,34662.8122,124126.8122,35299.4583,0,29.1173239567,49.11519436009998
PF05000,r3,optimizedtruetree,-17689.4294,211,35800.8587,125264.8587,36437.5048,0,24.526027687899997,58.695951308699996
PF05000,r4,optimizedtruetree,-18266.5469,211,36955.0939,126419.0939,37591.7399,0,24.5075986673,77.0371796185
PF05000,r5,optimizedtruetree,-18912.5942,211,38247.1885,127711.1885,38883.8345,0,37.283089358900014,100.10997774729996
PF05016,poisson,inferredtree,-29964.1950,325,60578.3899,272478.3899,61522.6042,188,52.531228847899996,91.75792237920007
PF05016,r1,inferredtree,-27159.3830,345,55008.7661,293748.7661,56011.0859,0,0.0,116.3247047719
PF05016,r2,inferredtree,-28194.9090,345,57079.8180,295819.8180,58082.1378,156,123.68312306819999,217.45081195590026
PF05016,r3,inferredtree,-29202.1705,344,59092.3409,296452.3409,60091.7554,138,58.882431004100006,150.0634609818
PF05016,r4,inferredtree,-30041.6021,326,60735.2042,273939.2042,61682.3237,166,119.3079175614999,212.41850596780003
PF05016,r5,inferredtree,-31253.1837,326,63158.3674,276362.3674,64105.4870,184,171.05456128950001,259.57008999019996
PF05016,poisson,optimizedtruetree,-30110.5058,325,60871.0116,272771.0116,61815.2259,0,27.336754580599983,93.1644223382
PF05016,r1,optimizedtruetree,-27159.3851,345,55008.7702,293748.7702,56011.0900,0,0.0,116.08170667239999
PF05016,r2,optimizedtruetree,-28235.0836,345,57160.1671,295900.1671,58162.4869,0,105.6490041474,218.83208606300005
PF05016,r3,optimizedtruetree,-29311.0786,344,59310.1571,296670.1571,60309.5716,0,40.385034647500035,151.99175180670002
PF05016,r4,optimizedtruetree,-30171.0210,326,60994.0420,274198.0420,61941.1615,0,103.84357489540002,217.23912147420006
PF05016,r5,optimizedtruetree,-31415.9304,326,63483.8607,276687.8607,64430.9803,0,153.2175976132,265.9274161715998
PF05157,poisson,inferredtree,-6944.4542,49,13986.9083,14031.0525,14137.8971,22,16.1795240127,18.293595731499998
PF05157,r1,inferredtree,-6333.3469,50,12766.6937,12813.0574,12920.7640,0,0.0,31.460241094000004
PF05157,r2,inferredtree,-6443.5946,69,13025.1892,13131.3431,13237.8061,20,36.06193101099998,63.13266413439999
PF05157,r3,inferredtree,-6605.0921,69,13348.1842,13454.3380,13560.8011,24,18.2007697162,45.066316501000024
PF05157,r4,inferredtree,-6815.1475,50,13730.2950,13776.6586,13884.3652,24,13.818980592500003,39.6582294593
PF05157,r5,inferredtree,-6964.0532,50,14028.1064,14074.4700,14182.1766,28,10.663484294699998,35.0692974317
PF05157,poisson,optimizedtruetree,-6970.9781,49,14039.9562,14084.1003,14190.9450,0,12.553578580200002,19.032550640200004
PF05157,r1,optimizedtruetree,-6333.3469,50,12766.6938,12813.0574,12920.7640,0,0.0,31.467455142000002
PF05157,r2,optimizedtruetree,-6452.4920,69,13042.9840,13149.1378,13255.6009,0,33.58617407380001,63.734972254000006
PF05157,r3,optimizedtruetree,-6612.8427,69,13363.6854,13469.8392,13576.3023,0,14.789963962400005,45.40924051879999
PF05157,r4,optimizedtruetree,-6831.6427,50,13763.2854,13809.6491,13917.3556,0,10.563795805900002,40.5086813679
PF05157,r5,optimizedtruetree,-6982.9729,50,14065.9458,14112.3095,14220.0160,0,5.599689377900002,35.253444506300006
PF05188,poisson,inferredtree,-13719.3006,83,27604.6012,27711.8628,27883.9773,36,32.570307902699994,31.1308377283
PF05188,r1,inferredtree,-12575.4093,84,25318.8186,25429.5163,25601.5606,0,0.0,58.62679278100001
PF05188,r2,inferredtree,-12904.0562,84,25976.1124,26086.8101,26258.8544,30,17.036039579299995,63.145723391899985
PF05188,r3,inferredtree,-13124.4959,103,26454.9918,26649.7555,26801.6874,30,14.955706823800005,60.1871358806
PF05188,r4,inferredtree,-13487.4828,83,27140.9656,27248.2271,27420.3416,40,20.1040381548,59.590246759199985
PF05188,r5,inferredtree,-13799.2590,84,27766.5180,27877.2156,28049.2599,40,48.42719648759999,96.01766197419997
PF05188,poisson,optimizedtruetree,-13732.8750,83,27631.7500,27739.0115,27911.1260,0,28.082745147500006,31.307260464000002
PF05188,r1,optimizedtruetree,-12575.4096,84,25318.8193,25429.5169,25601.5613,0,0.0,58.644378617500024
PF05188,r2,optimizedtruetree,-12912.1164,84,25992.2327,26102.9304,26274.9747,0,6.997716365199997,62.4671698741
PF05188,r3,optimizedtruetree,-13142.0704,103,26490.1408,26684.9044,26836.8363,0,8.024723133200002,60.67266243109999
PF05188,r4,optimizedtruetree,-13516.6482,83,27199.2963,27306.5578,27478.6723,0,9.933340829300004,60.199666188399966
PF05188,r5,optimizedtruetree,-13829.5633,84,27827.1266,27937.8243,28109.8686,0,41.388502945300026,97.6853635478
PF05193,poisson,inferredtree,-76999.8000,359,154717.5999,159992.7020,156158.5237,156,76.3524494642,127.3367434332
PF05193,r1,inferredtree,-71021.0237,360,142762.0474,148177.0474,144206.9849,0,0.0,181.93477405080003
PF05193,r2,inferredtree,-72744.5203,380,146249.0406,156590.4692,147774.2524,126,272.7998484125999,432.4286300531998
PF05193,r3,inferredtree,-74649.5167,361,150021.0333,155581.9695,151469.9845,126,225.8836902746,387.56959764279986
PF05193,r4,inferredtree,-76274.1604,360,153268.3208,158683.3208,154713.2583,142,92.85896721530003,246.58819402850014
PF05193,r5,inferredtree,-78437.3309,360,157594.6618,163009.6618,159039.5992,158,239.79294282920011,393.53386485639965
PF05193,poisson,optimizedtruetree,-77140.7293,359,154999.4587,160274.5607,156440.3824,0,54.55269538839999,129.16222056549995
PF05193,r1,optimizedtruetree,-71021.0252,360,142762.0503,148177.0503,144206.9878,0,0.0,181.7542577850999
PF05193,r2,optimizedtruetree,-72786.3322,380,146332.6645,156674.0930,147857.8762,0,240.75696784800002,421.47660788970006
PF05193,r3,optimizedtruetree,-74739.3424,361,150200.6847,155761.6209,151649.6359,0,203.87221852839983,384.9308048159
PF05193,r4,optimizedtruetree,-76404.1463,360,153528.2927,158943.2927,154973.2301,0,73.71435061639997,249.03081859409994
PF05193,r5,optimizedtruetree,-78635.8334,360,157991.6667,163406.6667,159436.6042,0,223.95147142809998,401.8045190704002
PF05239,poisson,inferredtree,-20967.9516,251,42437.9031,168941.9031,43091.8008,142,52.543377656900006,74.46018936429996
PF05239,r1,inferredtree,-18901.9177,252,38307.8354,165819.8354,38964.3383,0,0.0,101.44859634659996
PF05239,r2,inferredtree,-19473.6848,272,39491.3696,188003.3696,40199.9758,100,41.25152643570003,117.82868657350005
PF05239,r3,inferredtree,-20119.0913,270,40778.1826,187118.1826,41481.5786,116,48.724279538299974,119.1488738949
PF05239,r4,inferredtree,-20722.5594,252,41949.1188,169461.1188,42605.6217,102,54.69363400350002,135.1302296681
PF05239,r5,inferredtree,-21407.8000,252,43319.5999,170831.5999,43976.1028,132,136.27472235260004,210.91959199899986
PF05239,poisson,optimizedtruetree,-21064.5989,251,42631.1977,169135.1977,43285.0954,0,31.63842108460001,77.1313663902
PF05239,r1,optimizedtruetree,-18901.9189,252,38307.8377,165819.8377,38964.3406,0,0.0,101.60891564339998
PF05239,r2,optimizedtruetree,-19504.2093,272,39552.4187,188064.4187,40261.0250,0,21.656818378800004,117.5711009688
PF05239,r3,optimizedtruetree,-20198.3030,270,40936.6060,187276.6060,41640.0020,0,36.99226220819999,128.72279258740005
PF05239,r4,optimizedtruetree,-20785.0870,252,42074.1740,169586.1740,42730.6769,0,36.6636469903,136.49802953649996
PF05239,r5,optimizedtruetree,-21534.3113,252,43572.6226,171084.6226,44229.1255,0,118.6672486544,217.69854049440005
PF05685,poisson,inferredtree,-36928.3651,359,74574.7302,333054.7302,75726.9357,166,35.49743490260002,81.81363648229994
PF05685,r1,inferredtree,-33111.7481,379,66981.4962,355021.4962,68197.8914,0,0.0,89.0166183921
PF05685,r2,inferredtree,-34599.0282,379,69956.0565,357996.0565,71172.4518,148,100.12710994540002,172.24694770489998
PF05685,r3,inferredtree,-35998.8979,379,72755.7957,360795.7957,73972.1910,158,50.76395842840002,118.40469810469993
PF05685,r4,inferredtree,-37486.5155,360,75693.0309,335613.0309,76848.4459,160,74.82907180639998,145.1641053585
PF05685,r5,inferredtree,-39106.8299,360,78933.6598,338853.6598,80089.0748,170,142.90142823850005,211.21330583559987
PF05685,poisson,optimizedtruetree,-37067.4948,359,74852.9895,333332.9895,76005.1951,0,17.162636776900005,83.21467883230002
PF05685,r1,optimizedtruetree,-33111.7488,379,66981.4976,355021.4976,68197.8929,0,0.0,89.02537185299991
PF05685,r2,optimizedtruetree,-34685.6580,379,70129.3160,358169.3160,71345.7113,0,87.8807404059001,174.66037909709996
PF05685,r3,optimizedtruetree,-36079.3829,379,72916.7659,360956.7659,74133.1611,0,32.3692986342,118.82359094
PF05685,r4,optimizedtruetree,-37689.3081,360,76098.6163,336018.6163,77254.0313,0,58.799717244099995,146.71331360829998
PF05685,r5,optimizedtruetree,-39358.4260,360,79436.8521,339356.8521,80592.2671,0,130.8382230882,218.53413539180002
PF05738,poisson,inferredtree,-19457.0626,267,39448.1251,182560.1251,40161.7704,172,50.951828589700014,72.44920933230003
PF05738,r1,inferredtree,-17295.7051,287,35165.4102,200477.4102,35932.5121,0,0.0,89.48795164040003
PF05738,r2,inferredtree,-18074.4112,267,36682.8224,179794.8224,37396.4677,128,35.524089280199966,80.59991742260004
PF05738,r3,inferredtree,-18651.5418,269,37841.0836,183101.0836,38560.0746,174,95.44867220829998,156.77263748650006
PF05738,r4,inferredtree,-19256.3405,268,39048.6810,183232.6810,39764.9992,160,62.93754535849999,121.28974371549994
PF05738,r5,inferredtree,-20028.9220,268,40593.8439,184777.8439,41310.1621,174,134.3864519289,192.8713153281
PF05738,poisson,optimizedtruetree,-19578.0240,267,39690.0481,182802.0481,40403.6934,0,25.018354556199995,74.86057536469998
PF05738,r1,optimizedtruetree,-17295.7065,287,35165.4131,200477.4131,35932.5150,0,0.0,89.47613232050001
PF05738,r2,optimizedtruetree,-18121.9225,267,36777.8449,179889.8449,37491.4902,0,16.843151927999994,81.82106878290001
PF05738,r3,optimizedtruetree,-18761.1520,269,38060.3039,183320.3039,38779.2949,0,49.771576452000005,133.45537411469996
PF05738,r4,optimizedtruetree,-19405.8573,268,39347.7145,183531.7145,40064.0326,0,42.161615035699995,125.47576556360002
PF05738,r5,optimizedtruetree,-20242.1655,268,41020.3310,185204.3310,41736.6492,0,117.40308107220004,201.29151328810008
PF06026,poisson,inferredtree,-17204.8583,111,34631.7166,34901.9775,35000.0279,50,22.630543074299993,22.283927914899994
PF06026,r1,inferredtree,-14924.7479,113,30075.4959,30361.7625,30450.4434,0,0.0,40.5879187718
PF06026,r2,inferredtree,-15723.1321,112,31670.2641,31948.4180,32041.8936,36,16.8781677859,26.683940076499994
PF06026,r3,inferredtree,-16465.8571,130,33191.7142,33658.2896,33623.0698,48,14.040948483600003,31.818969452600005
PF06026,r4,inferredtree,-17313.0672,111,34848.1344,35118.3953,35216.4457,46,13.708376109999996,32.59617076220001
PF06026,r5,inferredtree,-18101.6930,111,36425.3861,36695.6470,36793.6974,46,14.731983211299996,45.660268011700005
PF06026,poisson,optimizedtruetree,-17279.7441,111,34781.4882,35051.7491,35149.7996,0,18.190353524699997,22.727816618100004
PF06026,r1,optimizedtruetree,-14924.7478,113,30075.4955,30361.7622,30450.4431,0,0.0,40.737329702599986
PF06026,r2,optimizedtruetree,-15747.5833,112,31719.1666,31997.3205,32090.7960,0,13.739130092200002,27.0607466872
PF06026,r3,optimizedtruetree,-16489.1939,130,33238.3878,33704.9632,33669.7434,0,8.8263220054,32.3267139294
PF06026,r4,optimizedtruetree,-17359.4000,111,34940.8001,35211.0609,35309.1114,0,8.386833566199998,32.99147758699999
PF06026,r5,optimizedtruetree,-18166.3177,111,36554.6353,36824.8962,36922.9467,0,8.092726194200003,46.323140785799986
PF06114,poisson,inferredtree,-22717.1378,155,45744.2757,46751.7757,46258.5843,78,27.859506315799987,56.713849613700006
PF06114,r1,inferredtree,-21122.1409,156,42556.2818,43598.4945,43073.9085,0,0.0,69.1172162359
PF06114,r2,inferredtree,-21654.6664,175,43659.3328,45859.3328,44240.0038,70,24.971515785499996,74.14047277539999
PF06114,r3,inferredtree,-22292.8823,156,44897.7647,45939.9774,45415.3914,90,38.55643937199999,89.04358561430001
PF06114,r4,inferredtree,-22886.4003,156,46084.8005,47127.0133,46602.4272,82,53.578367510300005,107.88458664420003
PF06114,r5,inferredtree,-23517.8770,156,47347.7540,48389.9667,47865.3807,86,116.12172642480003,168.35956728710008
PF06114,poisson,optimizedtruetree,-22770.6204,155,45851.2409,46858.7409,46365.5495,0,15.799844489600002,57.414132033500024
PF06114,r1,optimizedtruetree,-21122.1409,156,42556.2817,43598.4945,43073.9084,0,0.0,69.1181117099
PF06114,r2,optimizedtruetree,-21703.8820,175,43757.7640,45957.7640,44338.4350,0,10.788661982299997,75.50282878319999
PF06114,r3,optimizedtruetree,-22340.8471,156,44993.6941,46035.9069,45511.3208,0,23.9642577694,90.74933159310002
PF06114,r4,optimizedtruetree,-22967.8241,156,46247.6483,47289.8610,46765.2750,0,45.58668251269999,110.97872934659996
PF06114,r5,optimizedtruetree,-23604.5568,156,47521.1135,48563.3263,48038.7403,0,109.58285360600001,175.44864644630005
PF06426,poisson,inferredtree,-4835.4508,47,9764.9017,9841.3762,9890.5246,22,8.755985042599997,10.7462428185
PF06426,r1,inferredtree,-4274.3798,48,8644.7596,8725.8630,8773.0553,0,0.0,17.2403365973
PF06426,r2,inferredtree,-4433.4700,48,8962.9401,9044.0435,9091.2359,10,5.973877908600002,12.461761526500004
PF06426,r3,inferredtree,-4592.2125,47,9278.4249,9354.8995,9404.0479,22,5.8702344884999995,15.137822433800004
PF06426,r4,inferredtree,-4734.5146,48,9565.0293,9646.1327,9693.3251,16,4.163795582700001,16.7691006852
PF06426,r5,inferredtree,-4905.3988,47,9904.7976,9981.2722,10030.4206,16,8.3435689702,22.900336290300004
PF06426,poisson,optimizedtruetree,-4849.8985,47,9793.7970,9870.2716,9919.4199,0,6.4917147886999995,10.974521455599998
PF06426,r1,optimizedtruetree,-4274.3798,48,8644.7596,8725.8631,8773.0554,0,0.0,17.262332702299997
PF06426,r2,optimizedtruetree,-4436.9522,48,8969.9045,9051.0079,9098.2003,0,4.848695702099997,12.598834306199999
PF06426,r3,optimizedtruetree,-4599.8237,47,9293.6473,9370.1219,9419.2703,0,2.6463364316,15.236922480900002
PF06426,r4,optimizedtruetree,-4740.5684,48,9577.1369,9658.2403,9705.4327,0,1.6877321834999999,16.8601455824
PF06426,r5,optimizedtruetree,-4918.4712,47,9930.9424,10007.4170,10056.5653,0,6.2800931566,23.361847019499994
PF06458,poisson,inferredtree,-25035.3990,289,50648.7979,218268.7979,51609.1478,182,47.08659955,72.69323989430002
PF06458,r1,inferredtree,-22465.5021,310,45551.0043,238371.0043,46581.1373,0,0.0,97.2374650149
PF06458,r2,inferredtree,-23593.0309,289,47764.0618,215384.0618,48724.4117,150,33.79421067209997,81.75666661400007
PF06458,r3,inferredtree,-24669.6446,289,49917.2893,217537.2893,50877.6391,150,31.4693620109,100.35719725340006
PF06458,r4,inferredtree,-25709.1882,290,51998.3764,220778.3764,52962.0493,180,48.5072914893,114.60425664560003
PF06458,r5,inferredtree,-26762.6584,290,54105.3168,222885.3168,55068.9897,178,77.48393893530009,151.5727945296
PF06458,poisson,optimizedtruetree,-25173.8110,289,50925.6219,218545.6219,51885.9718,0,27.869062585100018,74.51448004189997
PF06458,r1,optimizedtruetree,-22465.5116,310,45551.0233,238371.0233,46581.1564,0,0.0,98.82935520660006
PF06458,r2,optimizedtruetree,-23638.8053,289,47855.6106,215475.6106,48815.9605,0,17.730625102699992,82.96934672089998
PF06458,r3,optimizedtruetree,-24742.0384,289,50062.0769,217682.0769,51022.4268,0,15.7363471463,101.85851520609994
PF06458,r4,optimizedtruetree,-25852.4970,290,52284.9941,221064.9941,53248.6670,0,20.0828889768,114.5173828816
PF06458,r5,optimizedtruetree,-26955.3694,290,54490.7388,223270.7388,55454.4117,0,55.848304025100056,152.99518040430007
PF06480,poisson,inferredtree,-31695.2482,211,63812.4964,65255.4641,64574.8664,108,35.20792583229997,58.68196208009999
PF06480,r1,inferredtree,-28135.4631,231,56732.9262,59284.9262,57567.5588,0,0.0,76.05254955100007
PF06480,r2,inferredtree,-29143.4525,212,58710.9050,60191.4296,59476.8882,98,27.05458763350001,77.6914325695
PF06480,r3,inferredtree,-30036.3413,230,60532.6825,63003.8453,61363.7020,90,42.43194969269997,104.79451906990003
PF06480,r4,inferredtree,-30878.0830,211,62178.1660,63621.1337,62940.5360,104,42.23358793449999,96.45232905870003
PF06480,r5,inferredtree,-32007.3687,211,64436.7373,65879.7051,65199.1074,104,91.78123034770005,151.9158100535001
PF06480,poisson,optimizedtruetree,-31822.5927,211,64067.1855,65510.1532,64829.5555,0,22.081742780199995,60.261007072999966
PF06480,r1,optimizedtruetree,-28135.4630,231,56732.9259,59284.9259,57567.5585,0,0.0,76.05136434580002
PF06480,r2,optimizedtruetree,-29217.5798,212,58859.1597,60339.6842,59625.1428,0,9.674969529,78.77120939299998
PF06480,r3,optimizedtruetree,-30123.9557,230,60707.9114,63179.0742,61538.9309,0,30.933025367699994,105.03236760230001
PF06480,r4,optimizedtruetree,-31007.5637,211,62437.1273,63880.0951,63199.4974,0,26.7630189425,99.5975564737
PF06480,r5,optimizedtruetree,-32155.2609,211,64732.5218,66175.4895,65494.8918,0,80.64416616189996,155.3470488903
PF06863,poisson,inferredtree,-9083.5129,69,18305.0258,18437.3545,18509.4621,26,9.605013444300003,20.5534282861
PF06863,r1,inferredtree,-8302.7618,70,16745.5237,16883.5792,16952.9228,0,0.0,26.942028508199993
PF06863,r2,inferredtree,-8472.9808,89,17123.9615,17426.2257,17387.6547,18,4.654943449899999,26.308351110699988
PF06863,r3,inferredtree,-8715.8662,89,17609.7323,17911.9965,17873.4255,22,9.366773718799996,32.766759648400004
PF06863,r4,inferredtree,-8941.6866,89,18061.3733,18363.6374,18325.0665,28,10.312188776800001,32.759016579999994
PF06863,r5,inferredtree,-9238.0952,69,18614.1904,18746.5191,18818.6267,18,28.22618015240001,53.00290310580001
PF06863,poisson,optimizedtruetree,-9104.0044,69,18346.0087,18478.3375,18550.4450,0,6.754233976899999,20.815790204199995
PF06863,r1,optimizedtruetree,-8302.7618,70,16745.5237,16883.5792,16952.9228,0,0.0,26.946093007300007
PF06863,r2,optimizedtruetree,-8487.3635,89,17152.7270,17454.9911,17416.4202,0,2.3160586502000005,26.4409963245
PF06863,r3,optimizedtruetree,-8732.5722,89,17643.1443,17945.4085,17906.8375,0,6.5347202606999995,32.79360513559999
PF06863,r4,optimizedtruetree,-8972.7569,89,18123.5139,18425.7780,18387.2070,0,6.7669870349000005,33.234837509600005
PF06863,r5,optimizedtruetree,-9271.1337,69,18680.2675,18812.5963,18884.7038,0,26.7478506947,53.693943702000006
PF06968,poisson,inferredtree,-10556.4817,121,21354.9634,31196.2967,21697.1893,28,18.054188246799995,24.939527772499982
PF06968,r1,inferredtree,-9431.1544,123,19108.3088,49612.3088,19456.1914,0,0.0,40.28543109410002
PF06968,r2,inferredtree,-9747.2919,141,19776.5837,59820.5837,20175.3760,10,16.460853600700002,54.8264635434
PF06968,r3,inferredtree,-10126.6983,123,20499.3967,51003.3967,20847.2793,26,44.48319098780001,81.3936753543
PF06968,r4,inferredtree,-10546.7590,122,21337.5180,36343.5180,21682.5723,26,11.879519701300001,34.17500911160001
PF06968,r5,inferredtree,-10858.0122,121,21958.0244,31799.3577,22300.2503,40,24.304080259199996,57.59052390830001
PF06968,poisson,optimizedtruetree,-10593.0851,121,21428.1703,31269.5036,21770.3962,0,15.234861284200003,25.37031704189999
PF06968,r1,optimizedtruetree,-9431.1547,123,19108.3094,49612.3094,19456.1920,0,0.0,40.15946308970001
PF06968,r2,optimizedtruetree,-9749.0596,141,19780.1192,59824.1192,20178.9114,0,14.682086596900001,54.63791438499999
PF06968,r3,optimizedtruetree,-10142.1497,123,20530.2994,51034.2994,20878.1820,0,31.070831632299992,70.98045567019999
PF06968,r4,optimizedtruetree,-10560.7133,122,21365.4266,36371.4266,21710.4809,0,7.925039085100001,34.737997161199985
PF06968,r5,optimizedtruetree,-10897.6624,121,22037.3248,31878.6581,22379.5508,0,18.457860595699987,57.69034881819999
PF06969,poisson,inferredtree,-23352.7592,197,47099.5184,125111.5184,47722.9813,106,45.969918716599985,52.2058510399
PF06969,r1,inferredtree,-21099.8825,199,42597.7650,122197.7650,43227.5574,0,0.0,85.39916843849998
PF06969,r2,inferredtree,-21978.1577,197,44350.3154,122362.3154,44973.7783,84,31.164266790000028,67.67458047289996
PF06969,r3,inferredtree,-22752.9117,199,45903.8235,125503.8235,46533.6159,88,46.57136085790001,113.87616616900006
PF06969,r4,inferredtree,-23682.5433,198,47761.0866,126565.0866,48387.7142,110,41.432697031600014,104.30152160729999
PF06969,r5,inferredtree,-24438.5664,197,49271.1328,127283.1328,49894.5956,104,73.58601409050003,138.7172291088
PF06969,poisson,optimizedtruetree,-23470.9139,197,47335.8278,125347.8278,47959.2906,0,33.46258966910002,53.36161995979997
PF06969,r1,optimizedtruetree,-21099.8828,199,42597.7655,122197.7655,43227.5579,0,0.0,85.44620570629995
PF06969,r2,optimizedtruetree,-22004.6075,197,44403.2150,122415.2150,45026.6779,0,18.924333489199988,68.63374328229999
PF06969,r3,optimizedtruetree,-22782.9839,199,45963.9677,125563.9677,46593.7601,0,27.259807137799996,109.51389394189998
PF06969,r4,optimizedtruetree,-23792.9661,198,47981.9321,126785.9321,48608.5598,0,23.504127401999984,105.5800804189
PF06969,r5,optimizedtruetree,-24587.7265,197,49569.4529,127581.4529,50192.9158,0,58.39603055030002,140.72085988699996
PF07025,poisson,inferredtree,-6998.7309,41,14079.4619,14111.9524,14202.3476,16,16.3178588621,14.470960364599998
PF07025,r1,inferredtree,-6313.3831,61,12748.7662,12836.7197,12931.5962,0,0.0,27.310415267100005
PF07025,r2,inferredtree,-6574.7307,42,13233.4614,13267.8614,13359.3443,10,11.205461534399998,18.336764169700007
PF07025,r3,inferredtree,-6796.0503,42,13676.1006,13710.5006,13801.9835,4,13.9487666113,39.128636679599985
PF07025,r4,inferredtree,-7002.6917,42,14089.3835,14123.7835,14215.2664,12,11.0829628114,20.3185729203
PF07025,r5,inferredtree,-7222.4863,41,14526.9725,14559.4631,14649.8582,16,21.6192071317,43.849016225
PF07025,poisson,optimizedtruetree,-7013.6581,41,14109.3163,14141.8069,14232.2020,0,13.634015646300004,14.7027107899
PF07025,r1,optimizedtruetree,-6313.3840,61,12748.7680,12836.7215,12931.5979,0,0.0,27.577969250000002
PF07025,r2,optimizedtruetree,-6576.2347,42,13236.4694,13270.8694,13362.3523,0,9.625123410000002,18.349064187200003
PF07025,r3,optimizedtruetree,-6798.2676,42,13680.5352,13714.9352,13806.4181,0,12.234607188400002,38.74806619280001
PF07025,r4,optimizedtruetree,-7013.4830,42,14110.9659,14145.3659,14236.8488,0,8.249717152899999,20.64973714910001
