name,model,boot,in_true
PF02734,m4,87,FALSE
PF02734,m4,100,TRUE
PF02734,m4,66,FALSE
PF02734,m4,91,FALSE
PF02734,m4,100,TRUE
PF02734,m4,100,TRUE
PF02734,m4,90,TRUE
PF02734,m4,89,TRUE
PF02734,m4,100,TRUE
PF02734,m4,100,TRUE
PF02734,m4,94,TRUE
PF02734,m4,100,TRUE
PF02734,m4,93,TRUE
PF02734,m4,94,TRUE
PF02734,m4,100,TRUE
PF02734,m4,99,TRUE
PF02734,m4,59,TRUE
PF02734,m4,100,TRUE
PF02734,m4,100,TRUE
PF02734,m4,58,FALSE
PF02734,m4,27,FALSE
PF02734,m4,100,TRUE
PF02734,m4,94,TRUE
PF02734,m4,97,TRUE
PF02734,m4,100,TRUE
PF02734,m4,98,TRUE
PF02734,m4,100,TRUE
PF02734,m4,100,TRUE
PF02734,m4,83,TRUE
PF02734,m4,100,TRUE
PF02734,m4,100,TRUE
PF02734,m4,100,TRUE
PF02734,m4,98,TRUE
PF02734,m4,99,TRUE
PF02734,m4,81,FALSE
PF02734,m4,100,TRUE
PF02734,m4,81,TRUE
PF02734,m4,100,TRUE
PF02734,m4,100,TRUE
PF02734,m4,93,TRUE
PF02734,m4,100,TRUE
PF02734,m4,84,TRUE
PF02734,m4,52,FALSE
PF02734,m4,86,FALSE
PF02734,m4,100,TRUE
PF02734,m4,79,FALSE
PF02734,m4,97,TRUE
PF02734,m4,100,TRUE
PF02734,m4,85,FALSE
PF02734,m4,100,TRUE
PF02734,m4,100,TRUE
PF02734,m4,89,TRUE
PF02734,m4,74,FALSE
PF02734,m4,47,TRUE
PF02734,m4,44,TRUE
PF02734,m4,100,TRUE
PF02734,m4,50,TRUE
PF02734,m4,55,FALSE
PF02734,m4,100,TRUE
PF02734,m4,100,TRUE
PF02734,m4,99,TRUE
PF02734,m4,100,TRUE
PF02734,m4,59,FALSE
PF02734,m4,71,FALSE
PF02734,m4,67,FALSE
PF02734,m4,100,TRUE
PF02734,m4,84,FALSE
PF02734,m4,48,FALSE
PF02734,m4,100,TRUE
PF02734,m4,100,TRUE
PF02734,m4,94,TRUE
PF02734,m4,76,TRUE
PF02734,m4,99,TRUE
PF02734,m4,100,TRUE
PF02734,m4,48,TRUE
PF02734,m4,100,TRUE
PF02734,m4,27,FALSE
PF02734,m4,29,FALSE
PF02734,m4,41,FALSE
PF02734,m4,49,FALSE
PF02734,m4,95,FALSE
PF02734,m4,99,TRUE
PF02734,m4,99,FALSE
PF03061,m3,100,TRUE
PF03061,m3,88,TRUE
PF03061,m3,86,FALSE
PF03061,m3,99,TRUE
PF03061,m3,100,TRUE
PF03061,m3,91,TRUE
PF03061,m3,100,TRUE
PF03061,m3,100,TRUE
PF03061,m3,100,TRUE
PF03061,m3,99,TRUE
PF03061,m3,51,FALSE
PF03061,m3,88,TRUE
PF03061,m3,90,TRUE
PF03061,m3,64,FALSE
PF03061,m3,73,FALSE
PF03061,m3,99,TRUE
PF03061,m3,79,FALSE
PF03061,m3,79,FALSE
PF03061,m3,91,TRUE
PF03061,m3,99,TRUE
PF03061,m3,98,TRUE
PF03061,m3,100,TRUE
PF03061,m3,91,FALSE
PF03061,m3,92,TRUE
PF03061,m3,100,TRUE
PF03061,m3,85,FALSE
PF03061,m3,66,FALSE
PF03061,m3,82,FALSE
PF03061,m3,93,TRUE
PF03061,m3,100,TRUE
PF03061,m3,100,TRUE
PF03061,m3,96,FALSE
PF03061,m3,85,TRUE
PF03061,m3,73,TRUE
PF03061,m3,96,TRUE
PF03061,m3,100,TRUE
PF03061,m3,96,TRUE
PF03061,m3,80,TRUE
PF03061,m3,94,TRUE
PF03061,m3,52,FALSE
PF03061,m3,68,TRUE
PF03061,m3,60,TRUE
PF03061,m3,96,TRUE
PF03061,m3,96,TRUE
PF03061,m3,95,TRUE
PF03061,m3,100,TRUE
PF03061,m3,62,TRUE
PF03061,m3,100,TRUE
PF03061,m3,86,TRUE
PF03061,m3,100,TRUE
PF03061,m3,83,TRUE
PF03061,m3,80,TRUE
PF03061,m3,99,TRUE
PF03061,m3,82,TRUE
PF03061,m3,88,TRUE
PF03061,m3,77,FALSE
PF03061,m3,63,FALSE
PF03061,m3,85,FALSE
PF03061,m3,67,TRUE
PF03061,m3,43,TRUE
PF03061,m3,100,TRUE
PF03061,m3,61,FALSE
PF03061,m3,49,FALSE
PF03061,m3,95,TRUE
PF03061,m3,93,FALSE
PF03061,m3,93,FALSE
PF03061,m3,91,TRUE
PF03061,m3,64,FALSE
PF03061,m3,56,FALSE
PF03061,m3,55,FALSE
PF03061,m3,81,FALSE
PF03061,m3,100,TRUE
PF03061,m3,100,TRUE
PF03061,m3,100,TRUE
PF03061,m3,99,TRUE
PF03061,m3,92,FALSE
PF03061,m3,94,TRUE
PF03061,m3,56,FALSE
PF03061,m3,100,TRUE
PF03061,m3,100,TRUE
PF03061,m3,95,TRUE
PF03061,m3,90,TRUE
PF03061,m3,81,TRUE
PF03061,m3,85,FALSE
PF03061,m3,85,FALSE
PF03061,m3,94,FALSE
PF03061,m3,100,TRUE
PF03061,m3,94,FALSE
PF03061,m3,98,TRUE
PF03061,m3,100,TRUE
PF03061,m3,100,TRUE
PF03061,m3,100,TRUE
PF03061,m3,100,TRUE
PF03061,m3,100,TRUE
PF03061,m3,61,TRUE
PF03061,m3,96,TRUE
PF03061,m3,93,TRUE
PF03061,m3,100,TRUE
PF03061,m3,100,TRUE
PF03061,m3,79,TRUE
PF03061,m3,95,TRUE
PF03061,m3,58,FALSE
PF03061,m3,40,FALSE
PF03061,m3,72,TRUE
PF03061,m3,95,TRUE
PF03061,m3,91,TRUE
PF03061,m3,60,FALSE
PF03061,m3,90,TRUE
PF03061,m3,66,TRUE
PF03061,m3,31,FALSE
PF03061,m3,35,FALSE
PF03061,m3,85,FALSE
PF03061,m3,89,FALSE
PF03061,m3,40,FALSE
PF03061,m3,75,FALSE
PF03061,m3,17,FALSE
PF03061,m3,100,TRUE
PF03061,m3,88,TRUE
PF03061,m3,64,TRUE
PF03061,m3,98,TRUE
PF03061,m3,57,FALSE
PF03061,m3,79,FALSE
PF03061,m3,57,FALSE
PF03061,m3,49,TRUE
PF03061,m3,84,FALSE
PF03061,m3,52,FALSE
PF03061,m3,93,TRUE
PF03061,m3,68,TRUE
PF03061,m3,96,TRUE
PF03061,m3,93,TRUE
PF03061,m3,82,TRUE
PF03061,m3,99,TRUE
PF03061,m3,71,TRUE
PF03061,m3,70,FALSE
PF03061,m3,47,FALSE
PF03061,m3,92,TRUE
PF03061,m3,100,TRUE
PF03061,m3,81,FALSE
PF03061,m3,100,TRUE
PF03061,m3,100,TRUE
PF03061,m3,98,FALSE
PF03061,m3,86,TRUE
PF03061,m3,99,TRUE
PF03061,m3,97,TRUE
PF03061,m3,95,TRUE
PF03061,m2,100,TRUE
PF03061,m2,76,TRUE
PF03061,m2,76,TRUE
PF03061,m2,99,TRUE
PF03061,m2,99,TRUE
PF03061,m2,95,FALSE
PF03061,m2,88,TRUE
PF03061,m2,71,FALSE
PF03061,m2,99,TRUE
PF03061,m2,99,TRUE
PF03061,m2,74,FALSE
PF03061,m2,73,FALSE
PF03061,m2,84,TRUE
PF03061,m2,100,TRUE
PF03061,m2,100,TRUE
PF03061,m2,99,TRUE
PF03061,m2,99,TRUE
PF03061,m2,66,TRUE
PF03061,m2,78,FALSE
PF03061,m2,100,TRUE
PF03061,m2,70,FALSE
PF03061,m2,100,TRUE
PF03061,m2,79,TRUE
PF03061,m2,70,FALSE
PF03061,m2,91,FALSE
PF03061,m2,52,FALSE
PF03061,m2,97,FALSE
PF03061,m2,78,FALSE
PF03061,m2,52,FALSE
PF03061,m2,59,FALSE
PF03061,m2,83,TRUE
PF03061,m2,79,FALSE
PF03061,m2,77,FALSE
PF03061,m2,98,TRUE
PF03061,m2,92,TRUE
PF03061,m2,90,FALSE
PF03061,m2,100,TRUE
PF03061,m2,38,TRUE
PF03061,m2,98,FALSE
PF03061,m2,82,TRUE
PF03061,m2,80,FALSE
PF03061,m2,82,TRUE
PF03061,m2,82,TRUE
PF03061,m2,24,FALSE
PF03061,m2,35,FALSE
PF03061,m2,93,TRUE
PF03061,m2,90,TRUE
PF03061,m2,44,FALSE
PF03061,m2,99,TRUE
PF03061,m2,99,TRUE
PF03061,m2,100,TRUE
PF03061,m2,100,TRUE
PF03061,m2,98,TRUE
PF03061,m2,83,TRUE
PF03061,m2,63,FALSE
PF03061,m2,64,FALSE
PF03061,m2,100,TRUE
PF03061,m2,80,TRUE
PF03061,m2,98,TRUE
PF03061,m2,98,TRUE
PF03061,m2,100,TRUE
PF03061,m2,74,FALSE
PF03061,m2,79,TRUE
PF03061,m2,99,TRUE
PF03061,m2,100,TRUE
PF03061,m2,96,TRUE
PF03061,m2,86,TRUE
PF03061,m2,92,TRUE
PF03061,m2,100,TRUE
PF03061,m2,81,FALSE
PF03061,m2,100,TRUE
PF03061,m2,65,TRUE
PF03061,m2,91,TRUE
PF03061,m2,88,TRUE
PF03061,m2,86,TRUE
PF03061,m2,99,TRUE
PF03061,m2,75,TRUE
PF03061,m2,100,TRUE
PF03061,m2,77,TRUE
PF03061,m2,100,TRUE
PF03061,m2,77,TRUE
PF03061,m2,43,TRUE
PF03061,m2,100,TRUE
PF03061,m2,73,FALSE
PF03061,m2,95,TRUE
PF03061,m2,48,TRUE
PF03061,m2,100,TRUE
PF03061,m2,90,TRUE
PF03061,m2,100,TRUE
PF03061,m2,100,TRUE
PF03061,m2,90,TRUE
PF03061,m2,84,TRUE
PF03061,m2,93,TRUE
PF03061,m2,100,TRUE
PF03061,m2,89,TRUE
PF03061,m2,63,TRUE
PF03061,m2,87,TRUE
PF03061,m2,60,FALSE
PF03061,m2,92,FALSE
PF03061,m2,59,FALSE
PF03061,m2,89,FALSE
PF03061,m2,99,TRUE
PF03061,m2,87,FALSE
PF03061,m2,75,FALSE
PF03061,m2,79,FALSE
PF03061,m2,100,TRUE
PF03061,m2,86,FALSE
PF03061,m2,73,FALSE
PF03061,m2,100,TRUE
PF03061,m2,100,TRUE
PF03061,m2,83,TRUE
PF03061,m2,88,FALSE
PF03061,m2,99,TRUE
PF03061,m2,100,TRUE
PF03061,m2,100,TRUE
PF03061,m2,79,TRUE
PF03061,m2,68,FALSE
PF03061,m2,91,FALSE
PF03061,m2,90,TRUE
PF03061,m2,36,FALSE
PF03061,m2,40,FALSE
PF03061,m2,94,TRUE
PF03061,m2,93,TRUE
PF03061,m2,88,TRUE
PF03061,m2,95,TRUE
PF03061,m2,49,TRUE
PF03061,m2,95,FALSE
PF03061,m2,100,TRUE
PF03061,m2,94,TRUE
PF03061,m2,50,TRUE
PF03061,m2,89,TRUE
PF03061,m2,79,FALSE
PF03061,m2,97,TRUE
PF03061,m2,88,FALSE
PF03061,m2,83,FALSE
PF03061,m2,95,TRUE
PF03061,m2,100,TRUE
PF03061,m2,99,TRUE
PF03061,m2,100,TRUE
PF03061,m2,94,TRUE
PF03061,m2,100,TRUE
PF03061,m2,99,TRUE
PF03061,m2,100,TRUE
PF03061,m2,97,TRUE
PF03061,m2,99,TRUE
PF03061,m1,100,TRUE
PF03061,m1,98,TRUE
PF03061,m1,100,TRUE
PF03061,m1,98,TRUE
PF03061,m1,91,TRUE
PF03061,m1,91,TRUE
PF03061,m1,100,TRUE
PF03061,m1,100,TRUE
PF03061,m1,100,TRUE
PF03061,m1,99,TRUE
PF03061,m1,98,TRUE
PF03061,m1,97,TRUE
PF03061,m1,97,TRUE
PF03061,m1,96,TRUE
PF03061,m1,91,TRUE
PF03061,m1,100,TRUE
PF03061,m1,92,TRUE
PF03061,m1,50,TRUE
PF03061,m1,86,TRUE
PF03061,m1,100,TRUE
PF03061,m1,75,TRUE
PF03061,m1,100,TRUE
PF03061,m1,84,TRUE
PF03061,m1,99,TRUE
PF03061,m1,97,TRUE
PF03061,m1,92,TRUE
PF03061,m1,47,TRUE
PF03061,m1,100,TRUE
PF03061,m1,95,TRUE
PF03061,m1,82,TRUE
PF03061,m1,68,TRUE
PF03061,m1,100,TRUE
PF03061,m1,99,TRUE
PF03061,m1,87,TRUE
PF03061,m1,78,TRUE
PF03061,m1,98,TRUE
PF03061,m1,100,TRUE
PF03061,m1,96,TRUE
PF03061,m1,75,TRUE
PF03061,m1,88,TRUE
PF03061,m1,68,TRUE
PF03061,m1,51,TRUE
PF03061,m1,97,TRUE
PF03061,m1,99,TRUE
PF03061,m1,92,TRUE
PF03061,m1,99,TRUE
PF03061,m1,82,TRUE
PF03061,m1,98,TRUE
PF03061,m1,75,TRUE
PF03061,m1,100,TRUE
PF03061,m1,100,TRUE
PF03061,m1,100,TRUE
PF03061,m1,78,TRUE
PF03061,m1,50,TRUE
PF03061,m1,49,TRUE
PF03061,m1,85,TRUE
PF03061,m1,76,TRUE
PF03061,m1,90,TRUE
PF03061,m1,71,TRUE
PF03061,m1,71,TRUE
PF03061,m1,98,TRUE
PF03061,m1,59,TRUE
PF03061,m1,100,TRUE
PF03061,m1,82,TRUE
PF03061,m1,87,TRUE
PF03061,m1,91,TRUE
PF03061,m1,90,TRUE
PF03061,m1,72,TRUE
PF03061,m1,99,TRUE
PF03061,m1,62,TRUE
PF03061,m1,61,TRUE
PF03061,m1,95,TRUE
PF03061,m1,98,TRUE
PF03061,m1,99,TRUE
PF03061,m1,99,TRUE
PF03061,m1,99,TRUE
PF03061,m1,94,TRUE
PF03061,m1,100,TRUE
PF03061,m1,99,TRUE
PF03061,m1,99,TRUE
PF03061,m1,94,TRUE
PF03061,m1,64,TRUE
PF03061,m1,92,TRUE
PF03061,m1,66,TRUE
PF03061,m1,82,TRUE
PF03061,m1,86,TRUE
PF03061,m1,98,TRUE
PF03061,m1,91,TRUE
PF03061,m1,91,TRUE
PF03061,m1,100,TRUE
PF03061,m1,90,TRUE
PF03061,m1,90,TRUE
PF03061,m1,100,TRUE
PF03061,m1,100,TRUE
PF03061,m1,99,TRUE
PF03061,m1,54,TRUE
PF03061,m1,49,TRUE
PF03061,m1,44,TRUE
PF03061,m1,100,TRUE
PF03061,m1,100,TRUE
PF03061,m1,100,TRUE
PF03061,m1,97,TRUE
PF03061,m1,27,TRUE
PF03061,m1,43,TRUE
PF03061,m1,48,TRUE
PF03061,m1,99,TRUE
PF03061,m1,62,TRUE
PF03061,m1,98,TRUE
PF03061,m1,61,TRUE
PF03061,m1,44,TRUE
PF03061,m1,44,TRUE
PF03061,m1,100,TRUE
PF03061,m1,86,TRUE
PF03061,m1,70,TRUE
PF03061,m1,75,TRUE
PF03061,m1,87,TRUE
PF03061,m1,65,TRUE
PF03061,m1,25,TRUE
PF03061,m1,48,TRUE
PF03061,m1,63,TRUE
PF03061,m1,94,TRUE
PF03061,m1,62,TRUE
PF03061,m1,93,TRUE
PF03061,m1,99,TRUE
PF03061,m1,98,TRUE
PF03061,m1,99,TRUE
PF03061,m1,99,TRUE
PF03061,m1,48,TRUE
PF03061,m1,22,TRUE
PF03061,m1,84,TRUE
PF03061,m1,86,TRUE
PF03061,m1,98,TRUE
PF03061,m1,78,TRUE
PF03061,m1,98,TRUE
PF03061,m1,34,TRUE
PF03061,m1,65,TRUE
PF03061,m1,100,TRUE
PF03061,m1,88,TRUE
PF03061,m1,96,TRUE
PF03061,m1,74,TRUE
PF03061,m1,100,TRUE
PF03061,m1,65,TRUE
PF03061,m1,100,TRUE
PF03061,m1,96,TRUE
PF03061,m1,99,TRUE
PF03061,m4,100,TRUE
PF03061,m4,99,FALSE
PF03061,m4,99,FALSE
PF03061,m4,99,FALSE
PF03061,m4,98,TRUE
PF03061,m4,94,FALSE
PF03061,m4,68,FALSE
PF03061,m4,99,TRUE
PF03061,m4,100,TRUE
PF03061,m4,98,TRUE
PF03061,m4,95,FALSE
PF03061,m4,89,FALSE
PF03061,m4,62,FALSE
PF03061,m4,99,TRUE
PF03061,m4,78,FALSE
PF03061,m4,97,TRUE
PF03061,m4,100,TRUE
PF03061,m4,96,FALSE
PF03061,m4,96,TRUE
PF03061,m4,100,TRUE
PF03061,m4,65,FALSE
PF03061,m4,76,FALSE
PF03061,m4,87,TRUE
PF03061,m4,100,TRUE
PF03061,m4,44,FALSE
PF03061,m4,66,FALSE
PF03061,m4,100,TRUE
PF03061,m4,77,FALSE
PF03061,m4,85,FALSE
PF03061,m4,100,TRUE
PF03061,m4,86,FALSE
PF03061,m4,90,FALSE
PF03061,m4,87,FALSE
PF03061,m4,47,FALSE
PF03061,m4,100,TRUE
PF03061,m4,99,FALSE
PF03061,m4,51,FALSE
PF03061,m4,89,TRUE
PF03061,m4,75,TRUE
PF03061,m4,100,TRUE
PF03061,m4,78,TRUE
PF03061,m4,82,TRUE
PF03061,m4,85,FALSE
PF03061,m4,92,TRUE
PF03061,m4,87,TRUE
PF03061,m4,99,TRUE
PF03061,m4,100,TRUE
PF03061,m4,93,FALSE
PF03061,m4,99,TRUE
PF03061,m4,56,FALSE
PF03061,m4,98,TRUE
PF03061,m4,100,TRUE
PF03061,m4,31,TRUE
PF03061,m4,53,FALSE
PF03061,m4,47,FALSE
PF03061,m4,98,TRUE
PF03061,m4,99,TRUE
PF03061,m4,95,TRUE
PF03061,m4,100,TRUE
PF03061,m4,69,FALSE
PF03061,m4,100,TRUE
PF03061,m4,54,FALSE
PF03061,m4,100,TRUE
PF03061,m4,37,FALSE
PF03061,m4,87,FALSE
PF03061,m4,84,FALSE
PF03061,m4,93,FALSE
PF03061,m4,54,TRUE
PF03061,m4,40,FALSE
PF03061,m4,35,FALSE
PF03061,m4,99,FALSE
PF03061,m4,99,TRUE
PF03061,m4,77,FALSE
PF03061,m4,79,FALSE
PF03061,m4,53,FALSE
PF03061,m4,69,FALSE
PF03061,m4,70,TRUE
PF03061,m4,100,TRUE
PF03061,m4,69,TRUE
PF03061,m4,99,TRUE
PF03061,m4,97,TRUE
PF03061,m4,48,TRUE
PF03061,m4,72,TRUE
PF03061,m4,97,FALSE
PF03061,m4,50,FALSE
PF03061,m4,41,FALSE
PF03061,m4,53,FALSE
PF03061,m4,89,FALSE
PF03061,m4,72,FALSE
PF03061,m4,97,TRUE
PF03061,m4,98,FALSE
PF03061,m4,69,FALSE
PF03061,m4,95,TRUE
PF03061,m4,94,TRUE
PF03061,m4,100,TRUE
PF03061,m4,100,TRUE
PF03061,m4,93,TRUE
PF03061,m4,94,TRUE
PF03061,m4,66,FALSE
PF03061,m4,76,FALSE
PF03061,m4,95,FALSE
PF03061,m4,99,TRUE
PF03061,m4,84,FALSE
PF03061,m4,100,TRUE
PF03061,m4,51,FALSE
PF03061,m4,100,TRUE
PF03061,m4,96,TRUE
PF03061,m4,61,FALSE
PF03061,m4,77,FALSE
PF03061,m4,53,FALSE
PF03061,m4,34,TRUE
PF03061,m4,92,FALSE
PF03061,m4,99,TRUE
PF03061,m4,53,FALSE
PF03061,m4,90,FALSE
PF03061,m4,51,TRUE
PF03061,m4,50,FALSE
PF03061,m4,61,TRUE
PF03061,m4,45,TRUE
PF03061,m4,84,TRUE
PF03061,m4,29,FALSE
PF03061,m4,100,TRUE
PF03061,m4,97,TRUE
PF03061,m4,72,TRUE
PF03061,m4,61,FALSE
PF03061,m4,44,FALSE
PF03061,m4,47,FALSE
PF03061,m4,77,FALSE
PF03061,m4,99,TRUE
PF03061,m4,88,FALSE
PF03061,m4,57,FALSE
PF03061,m4,91,FALSE
PF03061,m4,92,FALSE
PF03061,m4,95,TRUE
PF03061,m4,94,TRUE
PF03061,m4,70,TRUE
PF03061,m4,100,TRUE
PF03061,m4,98,TRUE
PF03061,m4,96,TRUE
PF03061,m4,94,TRUE
PF03061,m4,97,TRUE
PF03061,m4,94,TRUE
PF03061,m4,100,TRUE
PF03061,m4,82,TRUE
PF03061,m4,92,TRUE
PF03061,m5,100,TRUE
PF03061,m5,95,TRUE
PF03061,m5,100,TRUE
PF03061,m5,92,FALSE
PF03061,m5,100,TRUE
PF03061,m5,95,TRUE
PF03061,m5,85,FALSE
PF03061,m5,100,TRUE
PF03061,m5,95,TRUE
PF03061,m5,98,TRUE
PF03061,m5,100,TRUE
PF03061,m5,97,FALSE
PF03061,m5,97,FALSE
PF03061,m5,99,TRUE
PF03061,m5,99,FALSE
PF03061,m5,88,FALSE
PF03061,m5,79,FALSE
PF03061,m5,100,FALSE
PF03061,m5,100,TRUE
PF03061,m5,88,FALSE
PF03061,m5,84,TRUE
PF03061,m5,90,FALSE
PF03061,m5,80,TRUE
PF03061,m5,46,FALSE
PF03061,m5,100,TRUE
PF03061,m5,100,TRUE
PF03061,m5,73,FALSE
PF03061,m5,65,TRUE
PF03061,m5,48,FALSE
PF03061,m5,97,TRUE
PF03061,m5,44,FALSE
PF03061,m5,69,FALSE
PF03061,m5,69,FALSE
PF03061,m5,90,FALSE
PF03061,m5,90,FALSE
PF03061,m5,84,FALSE
PF03061,m5,100,TRUE
PF03061,m5,41,TRUE
PF03061,m5,99,TRUE
PF03061,m5,81,FALSE
PF03061,m5,27,TRUE
PF03061,m5,100,TRUE
PF03061,m5,33,FALSE
PF03061,m5,96,TRUE
PF03061,m5,45,FALSE
PF03061,m5,92,TRUE
PF03061,m5,100,TRUE
PF03061,m5,99,TRUE
PF03061,m5,97,TRUE
PF03061,m5,50,FALSE
PF03061,m5,48,FALSE
PF03061,m5,44,FALSE
PF03061,m5,63,TRUE
PF03061,m5,47,FALSE
PF03061,m5,60,TRUE
PF03061,m5,97,TRUE
PF03061,m5,96,TRUE
PF03061,m5,100,TRUE
PF03061,m5,53,FALSE
PF03061,m5,87,TRUE
PF03061,m5,82,FALSE
PF03061,m5,100,TRUE
PF03061,m5,69,FALSE
PF03061,m5,35,FALSE
PF03061,m5,99,TRUE
PF03061,m5,93,FALSE
PF03061,m5,97,TRUE
PF03061,m5,74,FALSE
PF03061,m5,64,FALSE
PF03061,m5,64,FALSE
PF03061,m5,100,TRUE
PF03061,m5,51,FALSE
PF03061,m5,52,FALSE
PF03061,m5,50,FALSE
PF03061,m5,91,FALSE
PF03061,m5,100,TRUE
PF03061,m5,86,FALSE
PF03061,m5,56,FALSE
PF03061,m5,83,TRUE
PF03061,m5,98,FALSE
PF03061,m5,97,FALSE
PF03061,m5,71,FALSE
PF03061,m5,99,TRUE
PF03061,m5,68,TRUE
PF03061,m5,93,FALSE
PF03061,m5,97,TRUE
PF03061,m5,99,FALSE
PF03061,m5,100,TRUE
PF03061,m5,90,TRUE
PF03061,m5,90,TRUE
PF03061,m5,98,FALSE
PF03061,m5,100,TRUE
PF03061,m5,100,TRUE
PF03061,m5,48,FALSE
PF03061,m5,99,TRUE
PF03061,m5,91,TRUE
PF03061,m5,99,TRUE
PF03061,m5,59,FALSE
PF03061,m5,26,FALSE
PF03061,m5,78,FALSE
PF03061,m5,71,FALSE
PF03061,m5,39,FALSE
PF03061,m5,28,FALSE
PF03061,m5,100,TRUE
PF03061,m5,100,TRUE
PF03061,m5,99,FALSE
PF03061,m5,94,FALSE
PF03061,m5,92,TRUE
PF03061,m5,38,FALSE
PF03061,m5,63,FALSE
PF03061,m5,99,TRUE
PF03061,m5,83,FALSE
PF03061,m5,97,TRUE
PF03061,m5,100,TRUE
PF03061,m5,88,FALSE
PF03061,m5,82,FALSE
PF03061,m5,84,TRUE
PF03061,m5,96,FALSE
PF03061,m5,83,FALSE
PF03061,m5,82,TRUE
PF03061,m5,85,FALSE
PF03061,m5,100,TRUE
PF03061,m5,68,FALSE
PF03061,m5,77,FALSE
PF03061,m5,78,TRUE
PF03061,m5,76,TRUE
PF03061,m5,71,FALSE
PF03061,m5,93,FALSE
PF03061,m5,91,FALSE
PF03061,m5,97,FALSE
PF03061,m5,80,FALSE
PF03061,m5,99,TRUE
PF03061,m5,96,TRUE
PF03061,m5,71,TRUE
PF03061,m5,96,TRUE
PF03061,m5,50,FALSE
PF03061,m5,53,FALSE
PF03061,m5,69,FALSE
PF03061,m5,94,TRUE
PF03061,m5,100,TRUE
PF03061,m5,96,TRUE
PF03061,m5,100,TRUE
PF03061,m5,67,FALSE
PF03061,m5,98,TRUE
PF03061,m5,94,FALSE
PF03061,GTR20,100,TRUE
PF03061,GTR20,100,TRUE
PF03061,GTR20,87,FALSE
PF03061,GTR20,100,TRUE
PF03061,GTR20,99,TRUE
PF03061,GTR20,99,TRUE
PF03061,GTR20,99,TRUE
PF03061,GTR20,84,FALSE
PF03061,GTR20,100,TRUE
PF03061,GTR20,100,TRUE
PF03061,GTR20,100,FALSE
PF03061,GTR20,99,TRUE
PF03061,GTR20,100,TRUE
PF03061,GTR20,100,TRUE
PF03061,GTR20,88,TRUE
PF03061,GTR20,92,FALSE
PF03061,GTR20,46,FALSE
PF03061,GTR20,48,FALSE
PF03061,GTR20,89,FALSE
PF03061,GTR20,98,FALSE
PF03061,GTR20,100,TRUE
PF03061,GTR20,98,TRUE
PF03061,GTR20,98,TRUE
PF03061,GTR20,81,FALSE
PF03061,GTR20,81,FALSE
PF03061,GTR20,83,FALSE
PF03061,GTR20,84,FALSE
PF03061,GTR20,96,TRUE
PF03061,GTR20,95,TRUE
PF03061,GTR20,95,FALSE
PF03061,GTR20,100,TRUE
PF03061,GTR20,91,FALSE
PF03061,GTR20,96,TRUE
PF03061,GTR20,100,TRUE
PF03061,GTR20,100,TRUE
PF03061,GTR20,99,TRUE
PF03061,GTR20,99,TRUE
PF03061,GTR20,72,TRUE
PF03061,GTR20,73,TRUE
PF03061,GTR20,85,TRUE
PF03061,GTR20,100,TRUE
PF03061,GTR20,95,FALSE
PF03061,GTR20,97,TRUE
PF03061,GTR20,77,TRUE
PF03061,GTR20,98,TRUE
PF03061,GTR20,79,FALSE
PF03061,GTR20,100,TRUE
PF03061,GTR20,100,TRUE
PF03061,GTR20,100,TRUE
PF03061,GTR20,98,TRUE
PF03061,GTR20,70,FALSE
PF03061,GTR20,62,FALSE
PF03061,GTR20,55,FALSE
PF03061,GTR20,53,FALSE
PF03061,GTR20,77,TRUE
PF03061,GTR20,87,TRUE
PF03061,GTR20,100,TRUE
PF03061,GTR20,100,TRUE
PF03061,GTR20,100,TRUE
PF03061,GTR20,87,TRUE
PF03061,GTR20,35,FALSE
PF03061,GTR20,99,TRUE
PF03061,GTR20,48,FALSE
PF03061,GTR20,38,FALSE
PF03061,GTR20,64,FALSE
PF03061,GTR20,61,FALSE
PF03061,GTR20,69,FALSE
PF03061,GTR20,100,TRUE
PF03061,GTR20,80,FALSE
PF03061,GTR20,82,FALSE
PF03061,GTR20,100,TRUE
PF03061,GTR20,94,FALSE
PF03061,GTR20,98,FALSE
PF03061,GTR20,99,FALSE
PF03061,GTR20,90,FALSE
PF03061,GTR20,52,FALSE
PF03061,GTR20,70,FALSE
PF03061,GTR20,75,FALSE
PF03061,GTR20,90,FALSE
PF03061,GTR20,54,FALSE
PF03061,GTR20,82,FALSE
PF03061,GTR20,73,FALSE
PF03061,GTR20,99,TRUE
PF03061,GTR20,94,TRUE
PF03061,GTR20,75,FALSE
PF03061,GTR20,95,TRUE
PF03061,GTR20,94,TRUE
PF03061,GTR20,100,TRUE
PF03061,GTR20,96,TRUE
PF03061,GTR20,99,TRUE
PF03061,GTR20,91,TRUE
PF03061,GTR20,99,TRUE
PF03061,GTR20,96,TRUE
PF03061,GTR20,100,TRUE
PF03061,GTR20,62,TRUE
PF03061,GTR20,84,TRUE
PF03061,GTR20,90,TRUE
PF03061,GTR20,100,TRUE
PF03061,GTR20,74,FALSE
PF03061,GTR20,100,TRUE
PF03061,GTR20,77,FALSE
PF03061,GTR20,90,TRUE
PF03061,GTR20,86,TRUE
PF03061,GTR20,86,TRUE
PF03061,GTR20,65,TRUE
PF03061,GTR20,100,TRUE
PF03061,GTR20,62,TRUE
PF03061,GTR20,59,FALSE
PF03061,GTR20,68,TRUE
