name,tree,repl,model,logl,df,aic,aicc,bic
PF00237,NA,NA,JTTDCMut+I+G4,3791.198,39,7660.397,7691.597,7775.121
PF00237,NA,NA,JTTDCMut+F,3875.284,56,7862.568,7939.484,8027.300
PF00237,NA,NA,JTTDCMut+F+I,3865.703,57,7845.407,7926.041,8013.080
PF00237,NA,NA,JTTDCMut+F+G4,3784.920,57,7683.840,7764.474,7851.514
PF00237,NA,NA,JTTDCMut+F+I+G4,3784.849,58,7685.698,7770.192,7856.313
PF00237,NA,NA,FLU,3972.422,37,8018.843,8046.412,8127.684
PF00237,NA,NA,FLU+I,3964.318,38,8004.636,8033.983,8116.419
PF00237,NA,NA,FLU+G4,3853.724,38,7783.449,7812.795,7895.231
PF00237,NA,NA,FLU+I+G4,3853.776,39,7785.551,7816.751,7900.275
PF00237,NA,NA,FLU+F,3966.099,56,8044.198,8121.113,8208.930
PF00237,NA,NA,FLU+F+I,3957.206,57,8028.413,8109.047,8196.086
PF00237,NA,NA,FLU+F+G4,3837.649,57,7789.299,7869.933,7956.973
PF00237,NA,NA,FLU+F+I+G4,3837.699,58,7791.398,7875.892,7962.013
PF00237,NA,NA,Blosum62,3829.320,37,7732.641,7760.210,7841.482
PF00237,NA,NA,Blosum62+I,3823.184,38,7722.368,7751.714,7834.150
PF00237,NA,NA,Blosum62+G4,3774.696,38,7625.392,7654.738,7737.174
PF00237,NA,NA,Blosum62+I+G4,3774.679,39,7627.357,7658.557,7742.081
PF00237,NA,NA,Blosum62+F,3826.495,56,7764.991,7841.906,7929.723
PF00237,NA,NA,Blosum62+F+I,3819.790,57,7753.581,7834.215,7921.254
PF00237,NA,NA,Blosum62+F+G4,3770.791,57,7655.582,7736.216,7823.256
PF00237,NA,NA,Blosum62+F+I+G4,3770.772,58,7657.543,7742.037,7828.159
PF00237,NA,NA,mtMet,4126.633,37,8327.266,8354.835,8436.107
PF00237,NA,NA,mtMet+I,4116.404,38,8308.809,8338.155,8420.591
PF00237,NA,NA,mtMet+G4,3975.088,38,8026.177,8055.523,8137.959
PF00237,NA,NA,mtMet+I+G4,3975.095,39,8028.191,8059.391,8142.915
PF00237,NA,NA,mtMet+F,3916.018,56,7944.036,8020.952,8108.768
PF00237,NA,NA,mtMet+F+I,3904.309,57,7922.618,8003.252,8090.292
PF00237,NA,NA,mtMet+F+G4,3797.123,57,7708.245,7788.879,7875.919
PF00237,NA,NA,mtMet+F+I+G4,3797.079,58,7710.159,7794.653,7880.774
PF00237,NA,NA,mtVer,4201.976,37,8477.951,8505.520,8586.792
PF00237,NA,NA,mtVer+I,4192.930,38,8461.860,8491.206,8573.642
PF00237,NA,NA,mtVer+G4,4023.814,38,8123.629,8152.975,8235.411
PF00237,NA,NA,mtVer+I+G4,4023.852,39,8125.705,8156.905,8240.429
PF00237,NA,NA,mtVer+F,3962.498,56,8036.996,8113.912,8201.728
PF00237,NA,NA,mtVer+F+I,3948.669,57,8011.338,8091.972,8179.012
PF00237,NA,NA,mtVer+F+G4,3829.494,57,7772.988,7853.622,7940.661
PF00237,NA,NA,mtVer+F+I+G4,3829.352,58,7774.704,7859.198,7945.319
PF00237,NA,NA,mtInv,4115.096,37,8304.193,8331.761,8413.034
PF00237,NA,NA,mtInv+I,4103.699,38,8283.398,8312.744,8395.180
PF00237,NA,NA,mtInv+G4,3990.055,38,8056.110,8085.457,8167.892
PF00237,NA,NA,mtInv+I+G4,3989.980,39,8057.960,8089.160,8172.684
PF00237,NA,NA,mtInv+F,3877.263,56,7866.526,7943.441,8031.258
PF00237,NA,NA,mtInv+F+I,3865.726,57,7845.453,7926.087,8013.126
PF00237,NA,NA,mtInv+F+G4,3778.703,57,7671.405,7752.039,7839.079
PF00237,NA,NA,mtInv+F+I+G4,3778.563,58,7673.126,7757.620,7843.741
PF06426,NA,NA,Dayhoff,4540.925,47,9175.850,9252.324,9301.473
PF06426,NA,NA,Dayhoff+I,4520.149,48,9136.298,9217.401,9264.594
PF06426,NA,NA,Dayhoff+G4,4408.670,48,8913.341,8994.444,9041.637
PF06426,NA,NA,Dayhoff+I+G4,4408.294,49,8914.587,9000.552,9045.556
PF06426,NA,NA,Dayhoff+F,4490.031,66,9112.063,9333.163,9288.469
PF06426,NA,NA,Dayhoff+F+I,4464.742,67,9063.483,9297.124,9242.563
PF06426,NA,NA,Dayhoff+F+G4,4355.709,67,8845.419,9079.060,9024.498
PF06426,NA,NA,Dayhoff+F+I+G4,4355.114,68,8846.228,9093.175,9027.980
PF06426,NA,NA,mtMAM,4944.999,47,9983.997,10060.472,10109.620
PF06426,NA,NA,mtMAM+I,4936.491,48,9968.982,10050.086,10097.278
PF06426,NA,NA,mtMAM+G4,4630.862,48,9357.725,9438.828,9486.021
PF06426,NA,NA,mtMAM+I+G4,4630.863,49,9359.727,9445.692,9490.695
PF06426,NA,NA,mtMAM+F,4649.853,66,9431.706,9652.806,9608.113
PF06426,NA,NA,mtMAM+F+I,4637.533,67,9409.067,9642.708,9588.146
PF06426,NA,NA,mtMAM+F+G4,4433.814,67,9001.628,9235.269,9180.708
PF06426,NA,NA,mtMAM+F+I+G4,4433.831,68,9003.661,9250.608,9185.413
PF06426,NA,NA,JTT,4502.887,47,9099.773,9176.248,9225.396
PF06426,NA,NA,JTT+I,4485.337,48,9066.674,9147.777,9194.970
PF06426,NA,NA,JTT+G4,4364.323,48,8824.646,8905.749,8952.942
PF06426,NA,NA,JTT+I+G4,4364.337,49,8826.673,8912.638,8957.642
PF06426,NA,NA,JTT+F,4462.460,66,9056.919,9278.019,9233.326
PF06426,NA,NA,JTT+F+I,4440.544,67,9015.088,9248.729,9194.167
PF06426,NA,NA,JTT+F+G4,4329.517,67,8793.035,9026.676,8972.114
PF06426,NA,NA,JTT+F+I+G4,4329.510,68,8795.020,9041.967,8976.772
PF06426,NA,NA,WAG,4450.059,47,8994.117,9070.592,9119.740
PF06426,NA,NA,WAG+I,4436.813,48,8969.627,9050.730,9097.922
PF06426,NA,NA,WAG+G4,4344.300,48,8784.599,8865.702,8912.895
PF06426,NA,NA,WAG+I+G4,4344.304,49,8786.607,8872.572,8917.576
PF06426,NA,NA,WAG+F,4423.444,66,8978.888,9199.988,9155.295
PF06426,NA,NA,WAG+F+I,4407.416,67,8948.832,9182.473,9127.912
PF06426,NA,NA,WAG+F+G4,4317.754,67,8769.508,9003.149,8948.587
PF06426,NA,NA,WAG+F+I+G4,4317.747,68,8771.493,9018.440,8953.245
PF06426,NA,NA,cpREV,4480.216,47,9054.433,9130.907,9180.056
PF06426,NA,NA,cpREV+I,4470.195,48,9036.389,9117.493,9164.685
PF06426,NA,NA,cpREV+G4,4364.283,48,8824.565,8905.669,8952.861
PF06426,NA,NA,cpREV+I+G4,4364.278,49,8826.557,8912.522,8957.525
PF06426,NA,NA,cpREV+F,4449.964,66,9031.929,9253.029,9208.335
PF06426,NA,NA,cpREV+F+I,4437.335,67,9008.669,9242.310,9187.749
PF06426,NA,NA,cpREV+F+G4,4334.928,67,8803.857,9037.498,8982.936
PF06426,NA,NA,cpREV+F+I+G4,4334.924,68,8805.848,9052.795,8987.600
PF06426,NA,NA,mtREV,4760.708,47,9615.416,9691.891,9741.039
PF06426,NA,NA,mtREV+I,4753.147,48,9602.294,9683.398,9730.590
PF06426,NA,NA,mtREV+G4,4555.035,48,9206.071,9287.174,9334.367
PF06426,NA,NA,mtREV+I+G4,4555.015,49,9208.031,9293.995,9338.999
PF06426,NA,NA,mtREV+F,4512.491,66,9156.982,9378.082,9333.389
PF06426,NA,NA,mtREV+F+I,4500.436,67,9134.872,9368.513,9313.952
PF06426,NA,NA,mtREV+F+G4,4361.241,67,8856.483,9090.124,9035.562
PF06426,NA,NA,mtREV+F+I+G4,4361.228,68,8858.456,9105.403,9040.208
PF06426,NA,NA,rtREV,4496.969,47,9087.937,9164.412,9213.560
PF06426,NA,NA,rtREV+I,4488.753,48,9073.506,9154.609,9201.802
PF06426,NA,NA,rtREV+G4,4375.765,48,8847.530,8928.633,8975.826
PF06426,NA,NA,rtREV+I+G4,4375.772,49,8849.543,8935.508,8980.512
PF06426,NA,NA,rtREV+F,4440.326,66,9012.653,9233.753,9189.060
PF06426,NA,NA,rtREV+F+I,4428.790,67,8991.580,9225.221,9170.659
PF06426,NA,NA,rtREV+F+G4,4311.736,67,8757.472,8991.113,8936.551
PF06426,NA,NA,rtREV+F+I+G4,4311.735,68,8759.470,9006.418,8941.223
PF06426,NA,NA,mtART,4899.526,47,9893.053,9969.527,10018.676
PF06426,NA,NA,mtART+I,4893.910,48,9883.819,9964.923,10012.115
PF06426,NA,NA,mtART+G4,4573.240,48,9242.480,9323.583,9370.776
PF06426,NA,NA,mtART+I+G4,4573.231,49,9244.462,9330.427,9375.431
PF06426,NA,NA,mtART+F,4609.675,66,9351.350,9572.450,9527.757
PF06426,NA,NA,mtART+F+I,4596.235,67,9326.471,9560.112,9505.550
PF06426,NA,NA,mtART+F+G4,4377.527,67,8889.055,9122.696,9068.134
PF06426,NA,NA,mtART+F+I+G4,4377.521,68,8891.042,9137.989,9072.794
PF06426,NA,NA,mtZOA,4746.127,47,9586.253,9662.728,9711.876
PF06426,NA,NA,mtZOA+I,4738.977,48,9573.954,9655.057,9702.250
PF06426,NA,NA,mtZOA+G4,4478.470,48,9052.940,9134.043,9181.235
PF06426,NA,NA,mtZOA+I+G4,4478.467,49,9054.935,9140.900,9185.903
PF06426,NA,NA,mtZOA+F,4532.659,66,9197.318,9418.418,9373.725
PF06426,NA,NA,mtZOA+F+I,4516.533,67,9167.067,9400.708,9346.146
PF06426,NA,NA,mtZOA+F+G4,4336.976,67,8807.952,9041.593,8987.031
PF06426,NA,NA,mtZOA+F+I+G4,4336.967,68,8809.934,9056.882,8991.687
PF06426,NA,NA,VT,4451.491,47,8996.983,9073.457,9122.605
PF06426,NA,NA,VT+I,4437.024,48,8970.048,9051.151,9098.343
PF06426,NA,NA,VT+G4,4346.457,48,8788.914,8870.018,8917.210
PF06426,NA,NA,VT+I+G4,4346.462,49,8790.923,8876.888,8921.892
PF06426,NA,NA,VT+F,4429.626,66,8991.252,9212.352,9167.659
PF06426,NA,NA,VT+F+I,4412.680,67,8959.360,9193.001,9138.440
PF06426,NA,NA,VT+F+G4,4327.805,67,8789.609,9023.250,8968.689
PF06426,NA,NA,VT+F+I+G4,4327.799,68,8791.599,9038.546,8973.351
PF06426,NA,NA,LG,4450.068,47,8994.135,9070.610,9119.758
PF06426,NA,NA,LG+I,4438.238,48,8972.476,9053.580,9100.772
PF06426,NA,NA,LG+G4,4312.122,48,8720.244,8801.347,8848.540
PF06426,NA,NA,LG+I+G4,4312.132,49,8722.264,8808.229,8853.232
PF06426,NA,NA,LG+F,4429.454,66,8990.908,9212.008,9167.315
PF06426,NA,NA,LG+F+I,4414.782,67,8963.563,9197.204,9142.643
PF06426,NA,NA,LG+F+G4,4296.283,67,8726.566,8960.207,8905.646
PF06426,NA,NA,LG+F+I+G4,4296.282,68,8728.564,8975.511,8910.316
PF06426,NA,NA,DCMut,4540.530,47,9175.061,9251.535,9300.684
PF06426,NA,NA,DCMut+I,4519.779,48,9135.559,9216.662,9263.855
PF06426,NA,NA,DCMut+G4,4408.594,48,8913.187,8994.291,9041.483
PF06426,NA,NA,DCMut+I+G4,4408.585,49,8915.170,9001.134,9046.138
PF06426,NA,NA,DCMut+F,4489.711,66,9111.422,9332.522,9287.829
PF06426,NA,NA,DCMut+F+I,4464.467,67,9062.934,9296.575,9242.014
PF06426,NA,NA,DCMut+F+G4,4355.696,67,8845.393,9079.034,9024.472
PF06426,NA,NA,DCMut+F+I+G4,4355.687,68,8847.375,9094.322,9029.127
PF06426,NA,NA,PMB,4466.602,47,9027.203,9103.678,9152.826
PF06426,NA,NA,PMB+I,4452.455,48,9000.910,9082.014,9129.206
PF06426,NA,NA,PMB+G4,4363.532,48,8823.063,8904.167,8951.359
PF06426,NA,NA,PMB+I+G4,4363.536,49,8825.072,8911.037,8956.041
PF06426,NA,NA,PMB+F,4453.686,66,9039.373,9260.473,9215.779
PF06426,NA,NA,PMB+F+I,4437.247,67,9008.495,9242.136,9187.574
PF06426,NA,NA,PMB+F+G4,4352.152,67,8838.303,9071.944,9017.383
PF06426,NA,NA,PMB+F+I+G4,4352.149,68,8840.298,9087.246,9022.051
PF06426,NA,NA,HIVb,4629.956,47,9353.913,9430.387,9479.536
PF06426,NA,NA,HIVb+I,4610.060,48,9316.120,9397.224,9444.416
PF06426,NA,NA,HIVb+G4,4457.492,48,9010.983,9092.087,9139.279
PF06426,NA,NA,HIVb+I+G4,4457.495,49,9012.990,9098.955,9143.959
PF06426,NA,NA,HIVb+F,4551.756,66,9235.512,9456.612,9411.919
PF06426,NA,NA,HIVb+F+I,4528.675,67,9191.350,9424.991,9370.430
PF06426,NA,NA,HIVb+F+G4,4383.430,67,8900.860,9134.501,9079.940
PF06426,NA,NA,HIVb+F+I+G4,4383.419,68,8902.839,9149.786,9084.591
PF06426,NA,NA,HIVw,4884.241,47,9862.483,9938.957,9988.106
PF06426,NA,NA,HIVw+I,4858.679,48,9813.357,9894.461,9941.653
PF06426,NA,NA,HIVw+G4,4679.850,48,9455.700,9536.803,9583.996
PF06426,NA,NA,HIVw+I+G4,4679.825,49,9457.651,9543.616,9588.619
PF06426,NA,NA,HIVw+F,4676.819,66,9485.639,9706.739,9662.046
PF06426,NA,NA,HIVw+F+I,4645.798,67,9425.597,9659.238,9604.676
PF06426,NA,NA,HIVw+F+G4,4497.169,67,9128.338,9361.979,9307.417
PF06426,NA,NA,HIVw+F+I+G4,4497.163,68,9130.327,9377.274,9312.079
PF06426,NA,NA,JTTDCMut,4501.201,47,9096.401,9172.876,9222.024
PF06426,NA,NA,JTTDCMut+I,4483.873,48,9063.746,9144.849,9192.042
PF06426,NA,NA,JTTDCMut+G4,4363.649,48,8823.298,8904.401,8951.593
PF06426,NA,NA,JTTDCMut+I+G4,4363.647,49,8825.295,8911.260,8956.263
PF06426,NA,NA,JTTDCMut+F,4461.117,66,9054.234,9275.334,9230.641
PF06426,NA,NA,JTTDCMut+F+I,4439.506,67,9013.011,9246.652,9192.091
PF06426,NA,NA,JTTDCMut+F+G4,4328.640,67,8791.280,9024.921,8970.359
PF06426,NA,NA,JTTDCMut+F+I+G4,4328.635,68,8793.269,9040.217,8975.022
PF06426,NA,NA,FLU,4634.592,47,9363.183,9439.658,9488.806
PF06426,NA,NA,FLU+I,4618.415,48,9332.830,9413.934,9461.126
PF06426,NA,NA,FLU+G4,4471.448,48,9038.896,9119.999,9167.191
PF06426,NA,NA,FLU+I+G4,4471.443,49,9040.885,9126.850,9171.854
PF06426,NA,NA,FLU+F,4528.428,66,9188.856,9409.956,9365.263
PF06426,NA,NA,FLU+F+I,4511.162,67,9156.323,9389.964,9335.403
PF06426,NA,NA,FLU+F+G4,4376.107,67,8886.215,9119.856,9065.294
PF06426,NA,NA,FLU+F+I+G4,4376.106,68,8888.212,9135.159,9069.964
PF06426,NA,NA,Blosum62,4459.961,47,9013.922,9090.397,9139.545
PF06426,NA,NA,Blosum62+I,4449.188,48,8994.376,9075.480,9122.672
PF06426,NA,NA,Blosum62+G4,4359.456,48,8814.912,8896.015,8943.208
PF06426,NA,NA,Blosum62+I+G4,4359.455,49,8816.910,8902.875,8947.879
PF06426,NA,NA,Blosum62+F,4445.921,66,9023.841,9244.941,9200.248
PF06426,NA,NA,Blosum62+F+I,4432.560,67,8999.121,9232.762,9178.200
PF06426,NA,NA,Blosum62+F+G4,4347.196,67,8828.392,9062.033,9007.472
PF06426,NA,NA,Blosum62+F+I+G4,4347.192,68,8830.385,9077.332,9012.137
PF06426,NA,NA,mtMet,4793.435,47,9680.869,9757.344,9806.492
PF06426,NA,NA,mtMet+I,4783.484,48,9662.969,9744.072,9791.265
PF06426,NA,NA,mtMet+G4,4564.243,48,9224.485,9305.589,9352.781
PF06426,NA,NA,mtMet+I+G4,4564.241,49,9226.482,9312.447,9357.450
PF06426,NA,NA,mtMet+F,4520.340,66,9172.681,9393.781,9349.087
PF06426,NA,NA,mtMet+F+I,4501.804,67,9137.608,9371.249,9316.688
PF06426,NA,NA,mtMet+F+G4,4349.922,67,8833.844,9067.485,9012.924
PF06426,NA,NA,mtMet+F+I+G4,4349.919,68,8835.838,9082.786,9017.591
PF06426,NA,NA,mtVer,4850.424,47,9794.848,9871.322,9920.471
PF06426,NA,NA,mtVer+I,4835.969,48,9767.937,9849.041,9896.233
PF06426,NA,NA,mtVer+G4,4605.729,48,9307.458,9388.561,9435.753
PF06426,NA,NA,mtVer+I+G4,4605.729,49,9309.457,9395.422,9440.426
PF06426,NA,NA,mtVer+F,4574.704,66,9281.408,9502.508,9457.815
PF06426,NA,NA,mtVer+F+I,4552.628,67,9239.257,9472.898,9418.336
PF06426,NA,NA,mtVer+F+G4,4394.822,67,8923.645,9157.286,9102.724
PF06426,NA,NA,mtVer+F+I+G4,4394.821,68,8925.642,9172.589,9107.394
PF06426,NA,NA,mtInv,4780.410,47,9654.819,9731.294,9780.442
PF06426,NA,NA,mtInv+I,4770.242,48,9636.484,9717.588,9764.780
PF06426,NA,NA,mtInv+G4,4576.969,48,9249.938,9331.041,9378.233
PF06426,NA,NA,mtInv+I+G4,4576.966,49,9251.932,9337.897,9382.900
PF06426,NA,NA,mtInv+F,4485.119,66,9102.238,9323.338,9278.645
PF06426,NA,NA,mtInv+F+I,4465.683,67,9065.365,9299.006,9244.445
PF06426,NA,NA,mtInv+F+G4,4330.040,67,8794.081,9027.722,8973.160
PF06426,NA,NA,mtInv+F+I+G4,4330.036,68,8796.073,9043.020,8977.825
PF00173,NA,NA,Dayhoff,21416.073,437,43706.145,426518.145,45091.647
PF00173,NA,NA,Dayhoff+I,21416.040,438,43708.081,428272.081,45096.753
PF00173,NA,NA,Dayhoff+G4,20906.506,438,42689.011,427253.011,44077.683
PF00173,NA,NA,Dayhoff+I+G4,20906.508,439,42691.015,429011.015,44082.858
PF00173,NA,NA,Dayhoff+F,21456.152,456,43824.304,460608.304,45270.045
PF00173,NA,NA,Dayhoff+F+I,21456.123,457,43826.246,462438.246,45275.157
PF00173,NA,NA,Dayhoff+F+G4,20946.969,457,42807.938,461419.938,44256.850
PF00173,NA,NA,Dayhoff+F+I+G4,20946.965,458,42809.930,463253.930,44262.011
PF00173,NA,NA,mtMAM,23575.509,437,48025.018,430837.018,49410.519
PF00173,NA,NA,mtMAM+I,23575.505,438,48027.010,432591.010,49415.682
PF00173,NA,NA,mtMAM+G4,22398.154,438,45672.309,430236.309,47060.981
PF00173,NA,NA,mtMAM+I+G4,22398.153,439,45674.306,431994.306,47066.149
PF00173,NA,NA,mtMAM+F,22572.456,456,46056.912,462840.912,47502.653
PF00173,NA,NA,mtMAM+F+I,22572.435,457,46058.870,464670.870,47507.781
PF00173,NA,NA,mtMAM+F+G4,21722.368,457,44358.736,462970.736,45807.648
PF00173,NA,NA,mtMAM+F+I+G4,21722.346,458,44360.692,464804.692,45812.774
PF00173,NA,NA,JTT,21296.929,437,43467.858,426279.858,44853.360
PF00173,NA,NA,JTT+I,21296.916,438,43469.833,428033.833,44858.505
PF00173,NA,NA,JTT+G4,20755.381,438,42386.761,426950.761,43775.433
PF00173,NA,NA,JTT+I+G4,20755.382,439,42388.764,428708.764,43780.606
PF00173,NA,NA,JTT+F,21369.038,456,43650.076,460434.076,45095.817
PF00173,NA,NA,JTT+F+I,21369.028,457,43652.056,462264.056,45100.967
PF00173,NA,NA,JTT+F+G4,20850.523,457,42615.046,461227.046,44063.957
PF00173,NA,NA,JTT+F+I+G4,20850.521,458,42617.043,463061.043,44069.124
PF00173,NA,NA,WAG,20927.760,437,42729.520,425541.520,44115.021
PF00173,NA,NA,WAG+I,20927.751,438,42731.501,427295.501,44120.173
PF00173,NA,NA,WAG+G4,20547.262,438,41970.524,426534.524,43359.196
PF00173,NA,NA,WAG+I+G4,20547.263,439,41972.526,428292.526,43364.368
PF00173,NA,NA,WAG+F,20991.565,456,42895.130,459679.130,44340.870
PF00173,NA,NA,WAG+F+I,20991.556,457,42897.112,461509.112,44346.023
PF00173,NA,NA,WAG+F+G4,20618.193,457,42150.386,460762.386,43599.297
PF00173,NA,NA,WAG+F+I+G4,20618.190,458,42152.381,462596.381,43604.463
PF00173,NA,NA,cpREV,21113.725,437,43101.450,425913.450,44486.952
PF00173,NA,NA,cpREV+I,21113.658,438,43103.317,427667.317,44491.989
PF00173,NA,NA,cpREV+G4,20778.679,438,42433.357,426997.357,43822.029
PF00173,NA,NA,cpREV+I+G4,20778.671,439,42435.342,428755.342,43827.185
PF00173,NA,NA,cpREV+F,21098.942,456,43109.883,459893.883,44555.624
PF00173,NA,NA,cpREV+F+I,21098.931,457,43111.861,461723.861,44560.772
PF00173,NA,NA,cpREV+F+G4,20776.763,457,42467.525,461079.525,43916.436
PF00173,NA,NA,cpREV+F+I+G4,20776.735,458,42469.470,462913.470,43921.552
PF00173,NA,NA,mtREV,22559.815,437,45993.629,428805.629,47379.131
PF00173,NA,NA,mtREV+I,22559.794,438,45995.588,430559.588,47384.260
PF00173,NA,NA,mtREV+G4,21845.536,438,44567.073,429131.073,45955.745
PF00173,NA,NA,mtREV+I+G4,21845.525,439,44569.051,430889.051,45960.893
PF00173,NA,NA,mtREV+F,21676.287,456,44264.575,461048.575,45710.315
PF00173,NA,NA,mtREV+F+I,21676.281,457,44266.561,462878.561,45715.472
PF00173,NA,NA,mtREV+F+G4,21132.963,457,43179.926,461791.926,44628.838
PF00173,NA,NA,mtREV+F+I+G4,21132.759,458,43181.517,463625.517,44633.599
PF00173,NA,NA,rtREV,21121.425,437,43116.850,425928.850,44502.351
PF00173,NA,NA,rtREV+I,21121.406,438,43118.813,427682.813,44507.485
PF00173,NA,NA,rtREV+G4,20637.605,438,42151.210,426715.210,43539.882
PF00173,NA,NA,rtREV+I+G4,20637.600,439,42153.201,428473.201,43545.043
PF00173,NA,NA,rtREV+F,21118.135,456,43148.270,459932.270,44594.011
PF00173,NA,NA,rtREV+F+I,21118.123,457,43150.245,461762.245,44599.157
PF00173,NA,NA,rtREV+F+G4,20628.911,457,42171.823,460783.823,43620.734
PF00173,NA,NA,rtREV+F+I+G4,20628.887,458,42173.775,462617.775,43625.856
PF00173,NA,NA,mtART,23164.763,437,47203.525,430015.525,48589.027
PF00173,NA,NA,mtART+I,23164.741,438,47205.481,431769.481,48594.153
PF00173,NA,NA,mtART+G4,22151.075,438,45178.150,429742.150,46566.822
PF00173,NA,NA,mtART+I+G4,22151.058,439,45180.116,431500.116,46571.959
PF00173,NA,NA,mtART+F,22100.034,456,45112.068,461896.068,46557.809
PF00173,NA,NA,mtART+F+I,22100.021,457,45114.043,463726.043,46562.954
PF00173,NA,NA,mtART+F+G4,21355.080,457,43624.160,462236.160,45073.072
PF00173,NA,NA,mtART+F+I+G4,21355.079,458,43626.158,464070.158,45078.239
PF00173,NA,NA,mtZOA,22576.959,437,46027.917,428839.917,47413.419
PF00173,NA,NA,mtZOA+I,22576.944,438,46029.888,430593.888,47418.560
PF00173,NA,NA,mtZOA+G4,21666.019,438,44208.038,428772.038,45596.710
PF00173,NA,NA,mtZOA+I+G4,21665.990,439,44209.980,430529.980,45601.822
PF00173,NA,NA,mtZOA+F,21805.345,456,44522.690,461306.690,45968.431
PF00173,NA,NA,mtZOA+F+I,21805.327,457,44524.653,463136.653,45973.564
PF00173,NA,NA,mtZOA+F+G4,21141.525,457,43197.050,461809.050,44645.961
PF00173,NA,NA,mtZOA+F+I+G4,21141.528,458,43199.057,463643.057,44651.138
PF00173,NA,NA,VT,21001.691,437,42877.382,425689.382,44262.883
PF00173,NA,NA,VT+I,21001.654,438,42879.307,427443.307,44267.979
PF00173,NA,NA,VT+G4,20584.209,438,42044.419,426608.419,43433.091
PF00173,NA,NA,VT+I+G4,20584.207,439,42046.414,428366.414,43438.256
PF00173,NA,NA,VT+F,21071.339,456,43054.677,459838.677,44500.418
PF00173,NA,NA,VT+F+I,21071.299,457,43056.599,461668.599,44505.510
PF00173,NA,NA,VT+F+G4,20672.857,457,42259.713,460871.713,43708.624
PF00173,NA,NA,VT+F+I+G4,20672.847,458,42261.693,462705.693,43713.775
PF00173,NA,NA,LG,21045.099,437,42964.197,425776.197,44349.699
PF00173,NA,NA,LG+I,21045.058,438,42966.116,427530.116,44354.788
PF00173,NA,NA,LG+G4,20523.288,438,41922.577,426486.577,43311.249
PF00173,NA,NA,LG+I+G4,20523.252,439,41924.505,428244.505,43316.347
PF00173,NA,NA,LG+F,21106.040,456,43124.081,459908.081,44569.822
PF00173,NA,NA,LG+F+I,21106.015,457,43126.029,461738.029,44574.941
PF00173,NA,NA,LG+F+G4,20613.416,457,42140.831,460752.831,43589.742
PF00173,NA,NA,LG+F+I+G4,20613.410,458,42142.821,462586.821,43594.902
PF00173,NA,NA,DCMut,21415.424,437,43704.849,426516.849,45090.350
PF00173,NA,NA,DCMut+I,21415.397,438,43706.794,428270.794,45095.465
PF00173,NA,NA,DCMut+G4,20906.970,438,42689.940,427253.940,44078.612
PF00173,NA,NA,DCMut+I+G4,20906.970,439,42691.940,429011.940,44083.782
PF00173,NA,NA,DCMut+F,21455.541,456,43823.083,460607.083,45268.823
PF00173,NA,NA,DCMut+F+I,21455.513,457,43825.026,462437.026,45273.937
PF00173,NA,NA,DCMut+F+G4,20947.471,457,42808.941,461420.941,44257.852
PF00173,NA,NA,DCMut+F+I+G4,20947.467,458,42810.933,463254.933,44263.015
PF00173,NA,NA,PMB,21054.554,437,42983.108,425795.108,44368.609
PF00173,NA,NA,PMB+I,21054.484,438,42984.969,427548.969,44373.641
PF00173,NA,NA,PMB+G4,20678.676,438,42233.352,426797.352,43622.024
PF00173,NA,NA,PMB+I+G4,20678.699,439,42235.397,428555.397,43627.240
PF00173,NA,NA,PMB+F,21067.940,456,43047.880,459831.880,44493.621
PF00173,NA,NA,PMB+F+I,21067.926,457,43049.852,461661.852,44498.763
PF00173,NA,NA,PMB+F+G4,20704.605,457,42323.209,460935.209,43772.121
PF00173,NA,NA,PMB+F+I+G4,20704.601,458,42325.202,462769.202,43777.283
PF00173,NA,NA,HIVb,21929.917,437,44733.833,427545.833,46119.335
PF00173,NA,NA,HIVb+I,21929.880,438,44735.759,429299.759,46124.431
PF00173,NA,NA,HIVb+G4,21280.657,438,43437.313,428001.313,44825.985
PF00173,NA,NA,HIVb+I+G4,21280.656,439,43439.312,429759.312,44831.154
PF00173,NA,NA,HIVb+F,21934.379,456,44780.759,461564.759,46226.499
PF00173,NA,NA,HIVb+F+I,21934.373,457,44782.746,463394.746,46231.657
PF00173,NA,NA,HIVb+F+G4,21296.211,457,43506.423,462118.423,44955.334
PF00173,NA,NA,HIVb+F+I+G4,21296.222,458,43508.445,463952.445,44960.527
PF00173,NA,NA,HIVw,22873.675,437,46621.350,429433.350,48006.852
PF00173,NA,NA,HIVw+I,22873.623,438,46623.246,431187.246,48011.918
PF00173,NA,NA,HIVw+G4,22256.955,438,45389.909,429953.909,46778.581
PF00173,NA,NA,HIVw+I+G4,22256.953,439,45391.907,431711.907,46783.749
PF00173,NA,NA,HIVw+F,22595.205,456,46102.410,462886.410,47548.151
PF00173,NA,NA,HIVw+F+I,22595.187,457,46104.375,464716.375,47553.286
PF00173,NA,NA,HIVw+F+G4,21966.169,457,44846.338,463458.338,46295.249
PF00173,NA,NA,HIVw+F+I+G4,21966.168,458,44848.336,465292.336,46300.418
PF00173,NA,NA,JTTDCMut,21289.080,437,43452.160,426264.160,44837.661
PF00173,NA,NA,JTTDCMut+I,21289.067,438,43454.134,428018.134,44842.806
PF00173,NA,NA,JTTDCMut+G4,20754.348,438,42384.696,426948.696,43773.368
PF00173,NA,NA,JTTDCMut+I+G4,20754.348,439,42386.696,428706.696,43778.538
