name,tree,repl,bic,model_name,modelm
NP,rayfinned,2,104262.607,mtMet+F+G4,2
NP,rayfinned,2,106034.402,Blosum62+F+G4,3
NP,rayfinned,2,107773.524,mtInv+I+G4,4
NP,rayfinned,2,120584.893,mtART,5
NP,rayfinned,3,98446.328,JTT+G4,1
NP,rayfinned,3,101095.835,mtMet+F+I+G4,2
NP,rayfinned,3,103023.796,cpREV,3
NP,rayfinned,3,104769.026,Blosum62,4
NP,rayfinned,3,117675.701,mtART,5
NP,rayfinned,4,98743.34,HIVb+F+G4,1
NP,rayfinned,4,101646.07,WAG+F+I,2
NP,rayfinned,4,103520.903,HIVw+I,3
NP,rayfinned,4,105430.115,rtREV+I+G4,4
NP,rayfinned,4,118725.13,mtART,5
NP,rayfinned,5,95038.649,JTT+G4,1
NP,rayfinned,5,97708.368,mtVer+F+G4,2
NP,rayfinned,5,99642.207,mtMet+F,3
NP,rayfinned,5,101658.017,mtZOA+F+I+G4,4
NP,rayfinned,5,112932.033,mtART+I,5
NP,rayfinned,6,96474.119,JTT+G4,1
NP,rayfinned,6,99328.513,mtMet+F+G4,2
NP,rayfinned,6,101197.214,Blosum62+I+G4,3
NP,rayfinned,6,103112.864,Blosum62,4
NP,rayfinned,6,114741.385,mtART+I,5
NP,rayfinned,7,96548.674,JTT+I+G4,1
NP,rayfinned,7,99418.3,mtMet+F+G4,2
NP,rayfinned,7,101208.247,Blosum62+I+G4,3
NP,rayfinned,7,102727.297,Blosum62,4
NP,rayfinned,7,113897.285,mtART,5
NP,rayfinned,8,98916.631,JTT+G4,1
NP,rayfinned,8,101718.79,HIVb+F+I,2
NP,rayfinned,8,103552.512,Blosum62+F+G4,3
NP,rayfinned,8,105232.92,Blosum62,4
NP,rayfinned,8,117116.639,mtART,5
NP,rayfinned,9,100324.81,JTT+F+G4,1
NP,rayfinned,9,103048.75,mtVer+F+G4,2
NP,rayfinned,9,105090.882,mtVer+F,3
NP,rayfinned,9,106901.738,Dayhoff,4
NP,rayfinned,9,119238.688,mtART+I,5
NP,rayfinned,10,100933.412,HIVb+F+G4,1
NP,rayfinned,10,104138.941,cpREV+I+G4,2
NP,rayfinned,10,106385.142,Blosum62+G4,3
NP,rayfinned,10,108237.968,mtInv+I+G4,4
NP,rayfinned,10,121862.714,mtART+I,5
NP,rayfinned,11,98742.108,HIVb+F+G4,1
NP,rayfinned,11,101592.1,mtInv+F+G4,2
NP,rayfinned,11,103527.431,Blosum62+F+I+G4,3
NP,rayfinned,11,105623.783,Blosum62+I,4
NP,rayfinned,11,118589.462,mtART,5
NP,rayfinned,12,104243.741,JTT+F+G4,1
NP,rayfinned,12,107159.341,mtInv+F+G4,2
NP,rayfinned,12,109266.733,FLU+F,3
NP,rayfinned,12,111274.613,Blosum62+F,4
NP,rayfinned,12,126302.334,mtART+I,5
NP,rayfinned,13,99045.597,HIVb+F+G4,1
NP,rayfinned,13,102254.321,mtMet+F+G4,2
NP,rayfinned,13,104158.657,mtMet+F,3
NP,rayfinned,13,105986.14,mtInv+I+G4,4
NP,rayfinned,13,118540.429,mtART,5
NP,rayfinned,14,102961.21,HIVb+F+G4,1
NP,rayfinned,14,106127.638,mtVer+F+G4,2
NP,rayfinned,14,108370.199,mtMet+F,3
NP,rayfinned,14,110516.17,Blosum62,4
NP,rayfinned,14,124095.413,mtART+I,5
NP,rayfinned,15,100342.028,HIVb+F+G4,1
NP,rayfinned,15,103511.644,mtMet+F+G4,2
NP,rayfinned,15,105236.611,Blosum62+F+I+G4,3
NP,rayfinned,15,107385.015,rtREV+I+G4,4
NP,rayfinned,15,120614.716,mtART+I,5
NP,rayfinned,16,96024.272,JTT+G4,1
NP,rayfinned,16,98922.533,FLU+G4,2
NP,rayfinned,16,100552.771,Blosum62+F+G4,3
NP,rayfinned,16,102225.197,Blosum62,4
NP,rayfinned,16,113479.821,mtART,5
NP,rayfinned,17,102541.045,JTT+G4,1
NP,rayfinned,17,105472.317,mtMet+F+G4,2
NP,rayfinned,17,107587.964,Blosum62+G4,3
NP,rayfinned,17,109376.46,Dayhoff,4
NP,rayfinned,17,123220.562,mtART,5
NP,rayfinned,18,100328.131,HIVb+F+I+G4,1
NP,rayfinned,18,103679.405,mtMet+F+G4,2
NP,rayfinned,18,105627.962,Blosum62+G4,3
NP,rayfinned,18,107479.48,Dayhoff,4
NP,rayfinned,18,121285.618,mtART,5
NP,rayfinned,19,96472.671,JTT+G4,1
NP,rayfinned,19,99140.585,cpREV+G4,2
NP,rayfinned,19,101024.268,cpREV+F,3
NP,rayfinned,19,103001.807,Dayhoff,4
NP,rayfinned,19,115110.929,mtART,5
NP,rayfinned,20,99266.023,HIVb+G4,1
NP,rayfinned,20,102333.011,FLU+G4,2
NP,rayfinned,20,104138.575,Blosum62+F+G4,3
NP,rayfinned,20,105918.525,mtInv+G4,4
NP,rayfinned,20,119513.173,mtART,5
HIV,greenalga,1,32233.533,JTT+G4,1
HIV,greenalga,1,32925.331,VT+I,2
HIV,greenalga,1,33399.135,HIVw,3
HIV,greenalga,1,34252.99,rtREV+F,4
HIV,greenalga,1,38311.084,mtART,5
HIV,greenalga,2,31575.915,JTT+G4,1
HIV,greenalga,2,32251.864,VT+I,2
HIV,greenalga,2,32811.526,DCMut+G4,3
HIV,greenalga,2,33652.222,rtREV,4
HIV,greenalga,2,37363.222,mtART,5
HIV,greenalga,3,31901.214,JTT+F+G4,1
HIV,greenalga,3,32566.699,VT+I,2
HIV,greenalga,3,33075.44,DCMut+G4,3
HIV,greenalga,3,33878.857,rtREV+I+G4,4
HIV,greenalga,3,37677.626,mtART,5
HIV,greenalga,4,32764.819,HIVb+F+G4,1
HIV,greenalga,4,33545.151,VT+I+G4,2
HIV,greenalga,4,33992.178,LG+F+I+G4,3
HIV,greenalga,4,34844.874,rtREV+I+G4,4
HIV,greenalga,4,38702.799,mtART,5
HIV,greenalga,5,32472.615,JTT+F+G4,1
HIV,greenalga,5,33221.392,cpREV+F+G4,2
HIV,greenalga,5,33710.703,Dayhoff+G4,3
HIV,greenalga,5,34586.271,mtMet+G4,4
HIV,greenalga,5,38065.707,mtART,5
HIV,greenalga,6,31225.512,JTT+F+G4,1
HIV,greenalga,6,31852.376,VT+G4,2
HIV,greenalga,6,32410.234,mtInv+F+I,3
HIV,greenalga,6,33164.601,rtREV+I+G4,4
HIV,greenalga,6,36488.196,mtART,5
HIV,greenalga,7,31993.831,JTT+F+G4,1
HIV,greenalga,7,32738.926,VT+I,2
HIV,greenalga,7,33171.815,LG+F+G4,3
HIV,greenalga,7,34106.473,rtREV+F,4
HIV,greenalga,7,38059.898,mtART,5
HIV,greenalga,8,31812.192,JTT+G4,1
HIV,greenalga,8,32511.554,VT+I,2
HIV,greenalga,8,32946.829,Dayhoff+G4,3
HIV,greenalga,8,33787.851,mtREV+F,4
HIV,greenalga,8,37662.393,mtART,5
HIV,greenalga,9,32061.494,JTT+G4,1
HIV,greenalga,9,32745.838,cpREV+F+G4,2
HIV,greenalga,9,33289.769,FLU+I,3
HIV,greenalga,9,34191.724,rtREV+F,4
HIV,greenalga,9,37882.153,mtART,5
HIV,greenalga,10,32904.914,JTT+F+G4,1
HIV,greenalga,10,33700.553,VT+G4,2
HIV,greenalga,10,34248.684,Dayhoff+I+G4,3
HIV,greenalga,10,35221.951,rtREV+I+G4,4
HIV,greenalga,10,39087.048,mtART,5
HIV,greenalga,11,31608.662,JTT+F+G4,1
HIV,greenalga,11,32390.229,HIVw+F+I,2
HIV,greenalga,11,32836.407,PMB,3
HIV,greenalga,11,33524.486,mtMet+I+G4,4
HIV,greenalga,11,36987.104,mtART,5
HIV,greenalga,12,31590.929,JTT+G4,1
HIV,greenalga,12,32263.68,VT+I,2
HIV,greenalga,12,32690.53,DCMut+I+G4,3
HIV,greenalga,12,33610.303,rtREV+F,4
HIV,greenalga,12,37068.795,mtART,5
HIV,greenalga,13,31650.363,JTT+F+G4,1
HIV,greenalga,13,32311.266,HIVw+F+I,2
HIV,greenalga,13,32911.537,FLU+I+G4,3
HIV,greenalga,13,33617.6,rtREV+F,4
HIV,greenalga,13,37227.504,mtART,5
HIV,greenalga,14,32079.657,JTT+F+G4,1
HIV,greenalga,14,32794.052,VT+I+G4,2
HIV,greenalga,14,33323.532,Dayhoff+F+I,3
HIV,greenalga,14,34041.457,mtMet+G4,4
HIV,greenalga,14,37507.515,mtART,5
HIV,greenalga,15,32711.468,JTT+F+G4,1
HIV,greenalga,15,33502.136,VT+G4,2
HIV,greenalga,15,33973.27,FLU+I+G4,3
HIV,greenalga,15,34826.097,mtVer+G4,4
HIV,greenalga,15,38696.467,mtART,5
HIV,greenalga,16,31023.366,JTT+F+I+G4,1
HIV,greenalga,16,31730.25,cpREV+F+I+G4,2
HIV,greenalga,16,32181.001,LG+F+I+G4,3
HIV,greenalga,16,33034.377,rtREV+F,4
HIV,greenalga,16,36638.732,mtART,5
HIV,greenalga,17,32613.461,JTT+F+G4,1
HIV,greenalga,17,33419.223,FLU+F+I+G4,2
HIV,greenalga,17,33945.39,mtMet+F+I,3
HIV,greenalga,17,34904.555,rtREV+I+G4,4
HIV,greenalga,17,38931.601,mtART,5
HIV,greenalga,18,32060.887,JTT+G4,1
HIV,greenalga,18,32743.922,cpREV+F+G4,2
HIV,greenalga,18,33318.044,DCMut+I+G4,3
HIV,greenalga,18,34189.4,rtREV+F,4
HIV,greenalga,18,38302.046,mtART,5
HIV,greenalga,19,31883.237,JTT+G4,1
HIV,greenalga,19,32578.554,VT+I,2
HIV,greenalga,19,33063.98,PMB+F,3
HIV,greenalga,19,33790.206,rtREV+F,4
HIV,greenalga,19,37376.929,mtART,5
HIV,greenalga,20,31626.403,JTT+F+G4,1
HIV,greenalga,20,32335.458,VT+I,2
HIV,greenalga,20,32854.85,mtInv+F+I,3
HIV,greenalga,20,33560.153,mtVer+I+G4,4
HIV,greenalga,20,37062.391,mtART,5
HIV,opisthokonta,1,167619.081,JTT+F+G4,1
HIV,opisthokonta,1,171261.082,Dayhoff+F+G4,2
HIV,opisthokonta,1,173421.547,PMB,3
HIV,opisthokonta,1,178151.542,mtREV+F,4
HIV,opisthokonta,1,196649.441,mtART,5
HIV,opisthokonta,2,166408.263,JTT+F+G4,1
HIV,opisthokonta,2,170018.935,Dayhoff+F+G4,2
HIV,opisthokonta,2,172513.824,cpREV,3
HIV,opisthokonta,2,176190.209,mtREV+F,4
HIV,opisthokonta,2,195616.685,mtART,5
HIV,opisthokonta,3,163926.047,JTT+F+G4,1
HIV,opisthokonta,3,167519.416,Dayhoff+F+G4,2
HIV,opisthokonta,3,170202.923,Blosum62+G4,3
HIV,opisthokonta,3,173660.427,mtREV+F,4
HIV,opisthokonta,3,192307.889,mtART,5
HIV,opisthokonta,4,165450.917,JTT+F+G4,1
HIV,opisthokonta,4,169518.249,VT+G4,2
HIV,opisthokonta,4,172148.087,Dayhoff+G4,3
HIV,opisthokonta,4,175595.18,HIVw,4
HIV,opisthokonta,4,195269.904,mtART,5
HIV,opisthokonta,5,164038.589,JTT+F+G4,1
HIV,opisthokonta,5,167790.012,Dayhoff+F+G4,2
HIV,opisthokonta,5,169977.314,PMB,3
HIV,opisthokonta,5,173633.486,rtREV+F,4
HIV,opisthokonta,5,192912.192,mtART,5
HIV,opisthokonta,6,165443.045,JTT+F+G4,1
HIV,opisthokonta,6,169099.968,Dayhoff+F+G4,2
HIV,opisthokonta,6,171826.36,mtREV+F+G4,3
HIV,opisthokonta,6,175322.181,HIVw,4
HIV,opisthokonta,6,193594.057,mtART,5
HIV,opisthokonta,7,165450.112,JTT+F+G4,1
HIV,opisthokonta,7,169287.198,Dayhoff+F+G4,2
HIV,opisthokonta,7,171765.606,Dayhoff+G4,3
HIV,opisthokonta,7,175471.322,rtREV+F,4
HIV,opisthokonta,7,194605.028,mtART,5
HIV,opisthokonta,8,163862.783,JTT+F+G4,1
HIV,opisthokonta,8,167788.618,Dayhoff+F+G4,2
HIV,opisthokonta,8,170286.84,FLU+F,3
HIV,opisthokonta,8,173905.362,rtREV+F,4
HIV,opisthokonta,8,192777.896,mtART,5
HIV,opisthokonta,9,165638.057,JTT+F+G4,1
HIV,opisthokonta,9,169230.714,Dayhoff+F+G4,2
HIV,opisthokonta,9,171646.823,PMB,3
HIV,opisthokonta,9,175760.486,mtREV+F,4
HIV,opisthokonta,9,194221.829,mtART,5
HIV,opisthokonta,10,165318.499,JTT+F+G4,1
HIV,opisthokonta,10,169321.109,HIVb,2
HIV,opisthokonta,10,171733.316,mtREV+F+G4,3
HIV,opisthokonta,10,175147.453,rtREV+G4,4
HIV,opisthokonta,10,194641.66,mtART,5
HIV,opisthokonta,11,164909.56,JTT+F+G4,1
HIV,opisthokonta,11,168531.474,HIVb,2
HIV,opisthokonta,11,171106.341,PMB,3
HIV,opisthokonta,11,175624.137,mtMAM+F+G4,4
HIV,opisthokonta,11,194030.59,mtART,5
HIV,opisthokonta,12,166186.179,JTT+F+G4,1
HIV,opisthokonta,12,170060.369,Dayhoff+F+G4,2
HIV,opisthokonta,12,172605.631,Dayhoff+G4,3
HIV,opisthokonta,12,176209.538,rtREV+G4,4
HIV,opisthokonta,12,195369.151,mtART,5
HIV,opisthokonta,13,164554.45,JTT+F+G4,1
HIV,opisthokonta,13,168462.698,Dayhoff+F+G4,2
HIV,opisthokonta,13,170857.874,DCMut+G4,3
HIV,opisthokonta,13,174339.726,rtREV+F,4
HIV,opisthokonta,13,194032.226,mtART,5
HIV,opisthokonta,14,163400.464,JTT+F+G4,1
HIV,opisthokonta,14,167645.457,Dayhoff+F+G4,2
HIV,opisthokonta,14,169887.33,Dayhoff+F,3
HIV,opisthokonta,14,173507.622,rtREV+F,4
HIV,opisthokonta,14,191929.893,mtART,5
HIV,opisthokonta,15,163653.228,JTT+F+G4,1
HIV,opisthokonta,15,167665.029,HIVb,2
HIV,opisthokonta,15,170223.82,PMB,3
HIV,opisthokonta,15,174132.079,mtZOA+F+G4,4
HIV,opisthokonta,15,194965.793,mtART,5
HIV,opisthokonta,16,165243.209,JTT+F+G4,1
HIV,opisthokonta,16,169295.93,VT+G4,2
HIV,opisthokonta,16,171976.674,Dayhoff+G4,3
HIV,opisthokonta,16,175841.271,mtREV+F,4
HIV,opisthokonta,16,195733.523,mtART,5
HIV,opisthokonta,17,165220.398,JTT+F+G4,1
HIV,opisthokonta,17,169170.779,Dayhoff+F+G4,2
HIV,opisthokonta,17,171454.711,FLU+F,3
HIV,opisthokonta,17,175607.891,mtREV+F,4
HIV,opisthokonta,17,195356.509,mtART,5
HIV,opisthokonta,18,165985.571,JTT+F+G4,1
HIV,opisthokonta,18,169572.273,Dayhoff+F+G4,2
HIV,opisthokonta,18,172109.5,PMB,3
HIV,opisthokonta,18,176020.589,mtREV+F,4
HIV,opisthokonta,18,195573.846,mtART,5
HIV,opisthokonta,19,163545.063,JTT+F+G4,1
HIV,opisthokonta,19,167442.508,Dayhoff+F+G4,2
HIV,opisthokonta,19,169506.288,FLU+F,3
HIV,opisthokonta,19,173657.229,mtREV+F,4
HIV,opisthokonta,19,192257.899,mtART,5
HIV,opisthokonta,20,165357.208,JTT+F+G4,1
HIV,opisthokonta,20,169431.121,DCMut+F+G4,2
HIV,opisthokonta,20,171695.886,DCMut+G4,3
HIV,opisthokonta,20,174924.208,mtREV+F,4
HIV,opisthokonta,20,195158.742,mtART,5
HIV,prum,1,90696.959,HIVb+F+G4,1
HIV,prum,1,93068.485,VT+G4,2
HIV,prum,1,94919.045,mtREV+F+I+G4,3
HIV,prum,1,96709.33,mtREV+F+I,4
HIV,prum,1,109504.952,mtART,5
HIV,prum,2,89969.287,JTT+G4,1
HIV,prum,2,92261.44,WAG+I,2
HIV,prum,2,94000.246,PMB,3
HIV,prum,2,95645.653,mtInv+I+G4,4
HIV,prum,2,107098.301,mtART,5
HIV,prum,3,87417.694,HIVb+F+G4,1
HIV,prum,3,89948.404,VT+F+I,2
HIV,prum,3,91578.611,Blosum62+F+G4,3
HIV,prum,3,93303.881,mtInv+I+G4,4
HIV,prum,3,104030.003,mtART,5
HIV,prum,4,90350.462,HIVb+F+G4,1
HIV,prum,4,92793.41,FLU+F+G4,2
HIV,prum,4,94464.071,PMB,3
HIV,prum,4,96332.762,mtInv+G4,4
HIV,prum,4,107080.776,mtART,5
HIV,prum,5,92910.252,JTT+F+I+G4,1
HIV,prum,5,95310.985,VT+I+G4,2
HIV,prum,5,97203.833,FLU,3
HIV,prum,5,99195.289,rtREV+G4,4
HIV,prum,5,111736.055,mtART,5
HIV,prum,6,89381.046,JTT+G4,1
HIV,prum,6,91613.069,HIVw+G4,2
HIV,prum,6,93195.226,Dayhoff+I+G4,3
HIV,prum,6,95044.967,mtInv+I+G4,4
HIV,prum,6,106567.571,mtART,5
HIV,prum,7,90511.274,HIVb+G4,1
HIV,prum,7,92949.194,HIVw+G4,2
HIV,prum,7,94808.618,Blosum62+F+I+G4,3
HIV,prum,7,96878.189,rtREV+I+G4,4
HIV,prum,7,109584.318,mtART,5
HIV,prum,8,89303.168,HIVb+F+G4,1
HIV,prum,8,92150.097,mtVer+F+G4,2
HIV,prum,8,93686.116,PMB+I+G4,3
HIV,prum,8,95356.706,rtREV+F+I+G4,4
HIV,prum,8,107717.965,mtART,5
HIV,prum,9,88694.072,HIVb+G4,1
HIV,prum,9,91066.761,WAG+I,2
HIV,prum,9,92861.109,LG+G4,3
HIV,prum,9,94746.744,mtInv+I+G4,4
HIV,prum,9,106964.848,mtART,5
HIV,prum,10,89809.744,HIVb+F+G4,1
HIV,prum,10,92215.276,VT+G4,2
HIV,prum,10,93910.275,DCMut+I+G4,3
HIV,prum,10,95721.501,mtInv+I+G4,4
HIV,prum,10,106448.314,mtART,5
HIV,prum,11,91868.485,HIVb+G4,1
HIV,prum,11,94212.465,HIVw+G4,2
HIV,prum,11,95770.595,Dayhoff+G4,3
HIV,prum,11,97812.828,rtREV+F+I+G4,4
HIV,prum,11,109447.99,mtART,5
HIV,prum,12,92252.273,JTT+G4,1
HIV,prum,12,94416.952,VT+F+G4,2
HIV,prum,12,96182.75,mtVer+F+I+G4,3
HIV,prum,12,98256.268,rtREV+F+I+G4,4
HIV,prum,12,109881.149,mtART+I,5
HIV,prum,13,88926.649,HIVb+G4,1
HIV,prum,13,91288.228,cpREV+F+G4,2
HIV,prum,13,92975.921,LG+F+I+G4,3
HIV,prum,13,94775.015,rtREV+F+I+G4,4
HIV,prum,13,105808.456,mtART,5
HIV,prum,14,91371.379,HIVb+F+G4,1
HIV,prum,14,93763.743,VT+G4,2
HIV,prum,14,95642.961,DCMut+I+G4,3
HIV,prum,14,97771.465,mtInv+I+G4,4
HIV,prum,14,109716.675,mtART,5
HIV,prum,15,88944.913,HIVb+F+I+G4,1
HIV,prum,15,91522.308,VT+G4,2
HIV,prum,15,93427.554,FLU,3
HIV,prum,15,95255.833,rtREV+F+I+G4,4
HIV,prum,15,106552.969,mtART,5
HIV,prum,16,88867.149,HIVb+F+G4,1
HIV,prum,16,91171.757,VT+F+I,2
HIV,prum,16,92830.481,DCMut+I+G4,3
HIV,prum,16,94868.321,rtREV+I+G4,4
HIV,prum,16,106947.565,mtART,5
HIV,prum,17,92005.631,HIVb+F+G4,1
HIV,prum,17,94557.683,VT+G4,2
HIV,prum,17,96202.931,mtInv+F,3
HIV,prum,17,98095.115,mtREV+F+I,4
HIV,prum,17,109804.284,mtART,5
HIV,prum,18,90382.023,HIVb+G4,1
HIV,prum,18,92815.366,WAG,2
HIV,prum,18,94705.031,LG+I+G4,3
HIV,prum,18,96587.738,rtREV+F+I+G4,4
HIV,prum,18,107635.017,mtART,5
HIV,prum,19,89971.108,HIVb+F+G4,1
HIV,prum,19,92245.264,VT+F,2
HIV,prum,19,93829.695,PMB+F,3
HIV,prum,19,95462.168,rtREV+I+G4,4
HIV,prum,19,107997.842,mtART,5
HIV,prum,20,90172.475,HIVb+G4,1
HIV,prum,20,92655.704,WAG+I,2
HIV,prum,20,94237.59,Dayhoff+G4,3
HIV,prum,20,96212.081,rtREV+I+G4,4
HIV,prum,20,107820.545,mtART,5
HIV,ruhfel,1,266546.586,JTT+F+G4,1
HIV,ruhfel,1,273623.03,FLU+F+G4,2
HIV,ruhfel,1,278126.865,DCMut+F,3
HIV,ruhfel,1,284643.104,rtREV+G4,4
HIV,ruhfel,1,318363.878,mtART,5
HIV,ruhfel,2,261205.689,JTT+F+G4,1
HIV,ruhfel,2,267701.11,FLU+F+G4,2
HIV,ruhfel,2,272134.658,PMB,3
HIV,ruhfel,2,278575.63,rtREV+F,4
HIV,ruhfel,2,310668.508,mtART,5
HIV,ruhfel,3,265402.603,JTT+F+G4,1
HIV,ruhfel,3,271911.378,HIVw+F,2
HIV,ruhfel,3,276414.542,DCMut+G4,3
HIV,ruhfel,3,282327.833,mtREV+F,4
HIV,ruhfel,3,312354.547,mtART,5
HIV,ruhfel,4,262158.901,JTT+F+G4,1
HIV,ruhfel,4,269105.211,VT,2
HIV,ruhfel,4,272591.672,Dayhoff+F,3
HIV,ruhfel,4,279215.977,rtREV+F,4
HIV,ruhfel,4,310649.556,mtART,5
HIV,ruhfel,5,266554.578,JTT+F+G4,1
HIV,ruhfel,5,273023.825,HIVw+F,2
HIV,ruhfel,5,277208.145,DCMut+G4,3
HIV,ruhfel,5,284132.61,rtREV+F,4
HIV,ruhfel,5,316071.784,mtART,5
HIV,ruhfel,6,262157.005,JTT+F+G4,1
HIV,ruhfel,6,268905.68,WAG,2
HIV,ruhfel,6,273714.978,Dayhoff+F,3
HIV,ruhfel,6,280206.123,mtREV+F,4
HIV,ruhfel,6,311757.512,mtART,5
HIV,ruhfel,7,264474.283,JTT+F+G4,1
HIV,ruhfel,7,270957.38,HIVw+F,2
HIV,ruhfel,7,274776.971,Dayhoff+F,3
HIV,ruhfel,7,281496.026,mtREV+F,4
HIV,ruhfel,7,314342.75,mtART,5
HIV,ruhfel,8,263444.78,JTT+F+G4,1
HIV,ruhfel,8,269875.771,cpREV+F+G4,2
HIV,ruhfel,8,274644.397,DCMut+F,3
HIV,ruhfel,8,281222.228,rtREV+G4,4
HIV,ruhfel,8,312981.944,mtART,5
HIV,ruhfel,9,266400.824,JTT+F+G4,1
HIV,ruhfel,9,273750.572,FLU+F+G4,2
HIV,ruhfel,9,278031.806,Dayhoff+G4,3
HIV,ruhfel,9,284271.195,mtMet+G4,4
HIV,ruhfel,9,317455.181,mtART,5
HIV,ruhfel,10,264293.475,JTT+F+G4,1
HIV,ruhfel,10,269988.523,WAG,2
HIV,ruhfel,10,274658.934,mtVer+F+G4,3
HIV,ruhfel,10,281427.407,mtREV+F,4
HIV,ruhfel,10,311833.427,mtART,5
HIV,ruhfel,11,263839.913,JTT+G4,1
HIV,ruhfel,11,270254.817,VT,2
HIV,ruhfel,11,274134.794,LG+F+G4,3
HIV,ruhfel,11,281228.195,mtREV+F,4
HIV,ruhfel,11,312587.652,mtART,5
HIV,ruhfel,12,260311.384,JTT+F+G4,1
HIV,ruhfel,12,266669.846,FLU+F+G4,2
HIV,ruhfel,12,271005.889,Dayhoff+F,3
HIV,ruhfel,12,277455.665,mtREV+F,4
HIV,ruhfel,12,308594.276,mtART,5
HIV,ruhfel,13,262788.836,JTT+F+G4,1
HIV,ruhfel,13,269620.023,WAG,2
HIV,ruhfel,13,273732.957,PMB,3
HIV,ruhfel,13,280855.111,rtREV+G4,4
HIV,ruhfel,13,313220.741,mtART,5
HIV,ruhfel,14,268333.898,JTT+F+G4,1
HIV,ruhfel,14,274973.382,HIVw+F,2
HIV,ruhfel,14,279547.798,DCMut+F,3
HIV,ruhfel,14,285966.981,mtREV+F,4
HIV,ruhfel,14,319722.368,mtART,5
HIV,ruhfel,15,265159.294,JTT+F+G4,1
HIV,ruhfel,15,271569.455,WAG,2
HIV,ruhfel,15,275969.182,Dayhoff+G4,3
HIV,ruhfel,15,282272.539,mtVer+G4,4
HIV,ruhfel,15,314966.536,mtART,5
HIV,ruhfel,16,264888.453,JTT+G4,1
HIV,ruhfel,16,270979.018,HIVw+F,2
HIV,ruhfel,16,275396.77,PMB+F,3
HIV,ruhfel,16,282767.703,mtREV+F,4
HIV,ruhfel,16,314863.723,mtART,5
HIV,ruhfel,17,261018.686,JTT+F+G4,1
HIV,ruhfel,17,267644.137,HIVw+F,2
HIV,ruhfel,17,271493.326,Dayhoff+G4,3
HIV,ruhfel,17,277777.5,mtVer+G4,4
HIV,ruhfel,17,310938.394,mtART,5
HIV,ruhfel,18,263169.208,JTT+G4,1
HIV,ruhfel,18,269893.212,VT,2
HIV,ruhfel,18,273809.48,Dayhoff+G4,3
HIV,ruhfel,18,280138.62,mtMet+G4,4
HIV,ruhfel,18,311881.395,mtART,5
HIV,ruhfel,19,262280.996,JTT+F+G4,1
HIV,ruhfel,19,269116.666,FLU+F+G4,2
HIV,ruhfel,19,273542.022,Dayhoff+F,3
HIV,ruhfel,19,280065.08,rtREV+G4,4
HIV,ruhfel,19,311306.219,mtART,5
HIV,ruhfel,20,265606.87,JTT+F+G4,1
HIV,ruhfel,20,272617.554,FLU+F+G4,2
HIV,ruhfel,20,276940.197,mtInv+F,3
HIV,ruhfel,20,283236.283,rtREV+F,4
HIV,ruhfel,20,314456.646,mtART,5
HIV,salichos,1,60434.849,JTT+F+G4,1
HIV,salichos,1,61349.863,Dayhoff+F+G4,2
HIV,salichos,1,62074.239,cpREV,3
HIV,salichos,1,63321.88,mtMAM+F+G4,4
HIV,salichos,1,68840.35,mtART,5
HIV,salichos,2,60515.592,JTT+F+G4,1
HIV,salichos,2,61635.422,HIVw+F+G4,2
HIV,salichos,2,62268.083,LG+F,3
HIV,salichos,2,63473.384,mtMAM+F+G4,4
HIV,salichos,2,68860.616,mtART,5
HIV,salichos,3,60130.331,JTT+F+G4,1
HIV,salichos,3,61228.1,DCMut+F+G4,2
HIV,salichos,3,61782.079,FLU+F,3
HIV,salichos,3,63060.129,mtMAM+F+G4,4
HIV,salichos,3,68842.561,mtART,5
HIV,salichos,4,60261.066,JTT+F+G4,1
HIV,salichos,4,61386.868,PMB+F+G4,2
HIV,salichos,4,62125.79,mtREV+F+G4,3
HIV,salichos,4,63242.145,mtMAM+F+G4,4
HIV,salichos,4,69068.957,mtART,5
HIV,salichos,5,61270.612,JTT+F+G4,1
HIV,salichos,5,62323.925,HIVb,2
HIV,salichos,5,62943.578,cpREV,3
HIV,salichos,5,64187.09,mtMAM+F+I+G4,4
HIV,salichos,5,69593.965,mtART,5
HIV,salichos,6,60935.317,JTT+F+G4,1
HIV,salichos,6,62049.197,WAG+G4,2
HIV,salichos,6,62669.859,mtInv+F,3
HIV,salichos,6,63819.197,mtZOA+F+G4,4
HIV,salichos,6,69161.134,mtART,5
HIV,salichos,7,60088.29,JTT+F+G4,1
HIV,salichos,7,61181.311,VT+G4,2
HIV,salichos,7,61754.975,cpREV,3
HIV,salichos,7,62971.092,rtREV+I+G4,4
HIV,salichos,7,68408.299,mtART+I,5
HIV,salichos,8,61194.608,JTT+F+G4,1
HIV,salichos,8,62160.527,HIVw+F+G4,2
HIV,salichos,8,62813.845,FLU+F,3
HIV,salichos,8,64113.338,mtZOA+F+G4,4
HIV,salichos,8,69637.712,mtART,5
HIV,salichos,9,59560.794,JTT+F+G4,1
HIV,salichos,9,60568.681,WAG+G4,2
HIV,salichos,9,61360.481,LG+F,3
HIV,salichos,9,62643.775,mtMAM+F+G4,4
HIV,salichos,9,68204.303,mtART,5
HIV,salichos,10,60365.461,JTT+F+G4,1
HIV,salichos,10,61409.053,cpREV+F,2
HIV,salichos,10,62023.361,LG+F,3
HIV,salichos,10,63233.636,mtZOA+F+G4,4
HIV,salichos,10,68759.416,mtART,5
HIV,salichos,11,59853.114,JTT+F+G4,1
